,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
317,99708665,t,84037393107683991,864691135122540071,84037393107679560,864691135349011442,17716,[139898 188592  26100],[139862 188550  26091],[139896 188578  26096],"[491.71508014949075, 403.598026195437, 1044.0000000000002]",L5,nan
335,72859024,t,82278105313497452,864691135730469561,82278105313501879,864691135349011442,4600,[127232 187896  22024],[127328 188000  22029],[127258 187922  22033],"[441.48651355318003, 396.4089616053822, 880.9600000000003]",L5,nan
341,96231183,t,84175244377989397,864691135058678939,84104875633784495,864691135349011442,676,[140916 166686  26058],[140814 166656  26058],[140844 166662  26060],"[503.40851976264105, 316.6623601543143, 1042.3200000000002]",L4,nan
353,53648605,t,80941786637319631,864691135939681958,80941786637299620,864691135349011442,13820,[117714 193204  24071],[117758 193154  24069],[117782 193190  24067],"[401.7088982774128, 414.2419739973773, 962.8400000000003]",L5,nan
363,81956746,t,82982892267275984,864691136723607549,82912523523124172,864691135349011442,1152,[132174 195838  22367],[132108 195850  22374],[132162 195824  22372],"[458.4105267094501, 429.77896949699647, 894.6800000000003]",L5,nan
367,99219223,t,84105837370681410,864691135699257890,84035468626494502,864691135349011442,6148,[140338 174042  23242],[140292 173904  23241],[140257 174002  23235],"[498.5408470460459, 345.77288887373317, 929.6800000000003]",L4,nan
370,96565841,t,84245887999936860,864691135589895691,84245887999941085,864691135349011442,2584,[141680 168734  25952],[141628 168810  25948],[141628 168776  25949],"[505.7389109154208, 325.08953507091866, 1038.0800000000002]",L4,nan
372,66324209,t,82066105996346560,864691136031898299,82066105996320797,864691135349011442,3880,[125684 181124  24185],[125720 181128  24171],[125660 181064  24179],"[437.6789507421445, 368.8843712643795, 967.4000000000002]",L4,nan
373,89719429,t,83475817208280123,864691135467577484,83475817208275852,864691135349011442,408,[135720 198842  23522],[135772 198712  23508],[135764 198790  23515],"[471.49328890232755, 442.98546204439964, 940.8800000000002]",L5,nan
380,89540584,t,83685343227857203,864691135213090872,83685343227816425,864691135349011442,2384,[137510 186654  25609],[137526 186710  25604],[137490 186682  25603],"[482.8750597110983, 395.0430132411042, 1024.3600000000004]",L5,nan
384,90016959,t,83757635782339120,864691135113290393,83757635782358764,864691135349011442,9596,[137788 201134  23514],[137912 201230  23529],[137876 201214  23529],"[478.9347675954318, 452.8395273405135, 940.5600000000003]",L5,nan
391,83556593,t,82983167279577037,864691135866946838,82983167346098976,864691135349011442,25992,[132494 198044  23551],[132398 198032  23555],[132444 198056  23557],"[458.9165936490022, 438.68095086367504, 942.0400000000003]",L5,nan
393,101088884,t,84528118555050841,864691135278395809,84528118555040505,864691135349011442,15896,[143420 174324  23098],[143464 174326  23090],[143440 174316  23090],"[510.72362360630154, 347.9710524897738, 923.9200000000003]",L4,nan
431,60771711,t,81291843652331541,864691135926474708,81291843652323045,864691135349011442,2392,[120066 179786  24517],[120050 179812  24511],[120083 179775  24514],"[415.7589210218122, 361.5941733891671, 980.6800000000003]",L4,nan
441,63151518,t,82136062423543912,864691136333748659,82136062423551328,864691135349011442,2780,[126088 178074  24088],[126160 178046  24096],[126122 178026  24092],"[440.3521014357822, 356.87163962794045, 963.5200000000002]",L4,nan
446,73468658,t,82204094706039728,864691136296750619,82133794681331118,864691135349011442,380,[126512 160904  24577],[126454 161022  24573],[126494 160977  24573],"[448.02750405565496, 288.60080390269934, 983.0800000000003]",L4,nan
450,106330477,t,84811174214257258,864691135847936606,84811174214258425,864691135349011442,3640,[145870 186128  24397],[145914 186110  24402],[145892 186174  24399],"[516.3711860980272, 395.8615076338008, 975.8800000000002]",L5,nan
455,67623536,t,81926537007881248,864691135182065666,81926537007875138,864691135349011442,4664,[124750 189762  26618],[124726 189758  26608],[124724 189768  26608],"[430.9457621266567, 402.97927661794034, 1064.7200000000003]",L5,nan
460,84061155,t,82841399066026891,864691136236651791,82841399066014501,864691135349011442,1588,[131254 190544  23923],[131358 190498  23915],[131284 190550  23918],"[456.59014022889687, 408.36281743689426, 956.9200000000003]",L5,nan
485,91668556,t,83683624905851928,864691135918344112,83753993650013805,864691135349011442,3036,[137668 174158  23416],[137762 174166  23425],[137710 174162  23422],"[487.86104740579117, 345.3042998811028, 936.6400000000002]",L4,nan
487,66147703,t,81854037691263293,864691135686890976,81853968971801060,864691135349011442,3208,[124442 173784  24325],[124322 173690  24336],[124389 173734  24334],"[435.2887480890959, 339.2031051984354, 973.0000000000002]",L4,nan
524,66633487,t,81925918465077591,864691136051071987,81925918465073830,864691135349011442,11436,[124722 185496  25705],[124768 185452  25703],[124839 185442  25703],"[432.3214139147164, 385.97044884651484, 1028.2000000000003]",L5,nan
542,91665226,t,83402218648611507,864691136740417116,83402218648616823,864691135349011442,1200,[135674 174612  23463],[135710 174616  23472],[135740 174619  23466],"[479.7571236649817, 346.41823524868204, 938.5200000000002]",L4,nan
543,74371078,t,82700798882474951,864691135132659616,82700798882467839,864691135349011442,792,[130280 191584  22984],[130200 191554  22980],[130268 191588  22979],"[452.3463977953012, 412.16742860721104, 919.3600000000002]",L5,nan
567,66323804,t,81995805971707727,864691135589897739,81995805971690894,864691135349011442,7332,[125160 181496  24247],[125026 181604  24234],[125088 181568  24239],"[435.46123890973564, 370.184030538341, 969.8800000000002]",L4,nan
604,55036950,t,81011674278261225,864691136023811129,80941305534063445,864691135349011442,5760,[117806 189422  23747],[117704 189378  23741],[117758 189412  23743],"[403.3939900025971, 399.20361391797644, 949.8800000000002]",L5,nan
607,105025717,t,84599174561520592,864691136756389486,84599174561522816,864691135349011442,5060,[144118 179470  23963],[144210 179426  23964],[144184 179474  23965],"[511.71098539465595, 368.7200629890458, 958.5200000000002]",L4,nan
616,118600199,t,86007855248908750,864691136194294348,86007855248905630,864691135349011442,8472,[154460 189286  24610],[154530 189290  24603],[154466 189264  24604],"[549.4994845820713, 411.4401103809053, 984.4000000000002]",L5,nan
622,86457490,t,83403524385620100,864691135380615666,83403524385607677,864691135349011442,1184,[135580 184098  23834],[135556 184068  23823],[135594 184044  23828],"[476.075516955682, 384.1850763138022, 953.3600000000002]",L5,nan
636,63151361,t,82065693679411233,864691136973704988,82065693679421685,864691135349011442,17172,[125984 177988  24138],[125980 177902  24137],[125951 177978  24139],"[439.9676660168812, 356.49269186281384, 965.5200000000002]",L4,nan
665,89256508,t,83686373550261592,864691135581798765,83686373550257114,864691135349011442,2312,[137394 194702  22044],[137340 194700  22036],[137412 194746  22040],"[479.60710770065106, 427.0720726974387, 881.7600000000002]",L5,nan
683,58961942,t,81076682970341032,864691135609484807,81076682970348045,864691135349011442,380,[118750 149306  24254],[118782 149332  24259],[118762 149358  24258],"[421.14098028685174, 239.6793279679978, 970.1600000000003]",L2/3,nan
703,124968954,t,86428624269832261,864691135292203702,86428624269837332,864691135349011442,1564,[157706 178594  22454],[157676 178498  22453],[157682 178559  22451],"[566.1615533479262, 369.96648569675307, 898.1600000000002]",L4,nan
710,72359648,t,82136887057326019,864691136334120627,82136887057326060,864691135349011442,12888,[126440 184246  24141],[126356 184258  24142],[126362 184284  24142],"[439.6030425937412, 381.58840962021816, 965.6400000000002]",L5,nan
740,73356501,t,82700730229645361,864691136116197284,82700730229650370,864691135349011442,6728,[130312 191106  23067],[130252 191044  23076],[130244 191056  23072],"[452.6405524967904, 410.2738602795314, 922.6800000000003]",L5,nan
742,55035960,t,80800568045649359,864691135269998501,80800636765124468,864691135349011442,4300,[116644 189620  23682],[116678 189654  23675],[116660 189660  23679],"[398.69464969761054, 399.5875002265741, 947.2800000000002]",L5,nan
745,60771820,t,81291912371726871,864691135837565843,81291912371735289,864691135349011442,6592,[120208 180262  24435],[120130 180152  24437],[120194 180232  24433],"[416.1588150761369, 363.54043255621445, 977.4000000000002]",L4,nan
750,73354439,t,82348817789344763,864691136672797831,82348817789336579,864691135349011442,5356,[127830 190302  23110],[127958 190320  23100],[127884 190338  23109],"[443.030624402812, 406.2048159164696, 924.4000000000002]",L5,nan
769,53648409,t,80941992795844918,864691135585127292,80941992795839877,864691135349011442,3020,[117508 194482  24150],[117442 194590  24149],[117452 194524  24152],"[400.44249368925915, 419.2627049619982, 966.0000000000002]",L5,nan
775,104983926,t,84670161646755216,864691135568174060,84670161646761375,864691135349011442,2364,[144448 184008  22954],[144520 184012  22956],[144526 184026  22954],"[511.4439113537815, 386.91803472923414, 918.1600000000002]",L5,nan
794,83905994,t,83262924537465830,864691135058836635,83262924537457561,864691135349011442,20364,[134360 185076  25277],[134446 185094  25270],[134408 185106  25274],"[470.87313356336546, 387.65686994812853, 1011.0800000000003]",L5,nan
799,82075791,t,82770343194048854,864691135374968562,82770411913535623,864691135349011442,1024,[130744 185496  24303],[130808 185584  24301],[130762 185534  24301],"[456.31775180235036, 388.06985637782054, 972.1200000000002]",L5,nan
811,101053116,t,84950193514291608,864691135509061385,84950193514289847,864691135349011442,1912,[146756 173282  22817],[146754 173346  22811],[146774 173328  22812],"[524.3801107934102, 344.98191921935216, 912.6800000000003]",L4,nan
850,80930435,t,82769518493472092,864691135491272799,82769449773997666,864691135349011442,5788,[130740 178904  24028],[130744 178818  24018],[130689 178855  24021],"[458.5999353119512, 361.8008000866534, 961.1200000000002]",L4,nan
860,77366496,t,81218932287159509,864691135777111997,81218932287170222,864691135349011442,12452,[119402 160804  24228],[119384 160742  24227],[119340 160734  24228],"[419.7305891390248, 285.7236166997193, 969.1200000000002]",L4,nan
881,81132603,t,83122049408971295,864691135489666500,83122049408974056,864691135349011442,1256,[133610 184220  23889],[133636 184330  23895],[133594 184286  23891],"[468.1829707322582, 383.9844320736194, 955.5600000000003]",L5,nan
938,72363045,t,82629743144539587,864691136236721679,82629743144531756,864691135349011442,11752,[130024 186440  24208],[130030 186474  24199],[130037 186415  24203],"[453.11961098723106, 391.5804790187017, 968.3200000000003]",L5,nan
941,57369892,t,81077576323447556,864691135517678730,81147945067627992,864691135349011442,11432,[118798 156282  24164],[118864 156186  24154],[118800 156234  24162],"[418.9002558232547, 267.49387872615745, 966.5600000000003]",L2/3,nan
947,97280611,t,84176962096457601,864691135762016054,84176962096464512,864691135349011442,3740,[141102 179808  23960],[141100 179878  23967],[141076 179852  23959],"[499.5750579926823, 369.0154713403581, 958.4000000000002]",L4,nan
980,81131022,t,82981311920680677,864691135660742896,82981311920687494,864691135349011442,2292,[132598 184104  23935],[132574 184124  23937],[132560 184128  23936],"[464.19081485901773, 383.1693912870624, 957.4000000000002]",L5,nan
994,82078306,t,82981380707178233,864691135497796627,82981380707175707,864691135349011442,3964,[132422 184932  24362],[132414 185000  24361],[132422 184956  24361],"[463.2008339715809, 386.4074304842479, 974.4800000000002]",L5,tuned
996,510786958,t,80799881052322558,864691135064980292,80799881052323659,864691135349011442,5372,[116510 184178  25345],[116534 184240  25344],[116528 184180  25345],"[400.05789554756444, 377.8556185604003, 1013.8000000000003]",L5,nan
1015,54817883,t,81010849845739870,864691135210400960,80940481101539561,864691135349011442,7724,[117804 183150  25161],[117758 183078  25165],[117824 183122  25167],"[405.5725837190657, 374.2103840863088, 1006.4400000000003]",L5,nan
1061,81131130,t,83051749384304419,864691134917388042,83051680664830037,864691135349011442,6060,[132788 184546  23928],[132812 184462  23927],[132707 184480  23923],"[464.79383147638964, 384.9969018777767, 957.1200000000002]",L5,nan
1066,96566033,t,84316119305259996,864691135462983486,84245750561110579,864691135349011442,2560,[141906 167698  26020],[141838 167630  26031],[141890 167632  26026],"[507.0006443204419, 321.0400930334704, 1040.8000000000002]",L4,nan
1132,74729324,t,82700936455333671,864691135132658336,82700936455335053,864691135349011442,1700,[130166 192314  23699],[130180 192436  23700],[130138 192374  23701],"[451.6376382441481, 415.0365741069461, 947.9600000000003]",L5,nan
1145,127062019,t,86217861701678611,864691135434044658,86217861701666586,864691135349011442,3440,[155746 181010  22784],[155722 181060  22775],[155774 181028  22778],"[557.5091138169737, 378.9104102359701, 911.3600000000002]",L5,nan
1158,79749509,t,81292118597325919,864691135407299017,81292118597338493,864691135349011442,41552,[120306 181610  25048],[120312 181692  25058],[120302 181620  25051],"[416.07937963289345, 368.9460794194822, 1001.9200000000003]",L4,nan
1160,101207374,t,84739912049614702,864691135684083895,84739912049614655,864691135349011442,6120,[144998 179790  23748],[145128 179772  23747],[145050 179774  23747],"[515.1060313812219, 370.3019804170751, 949.9200000000003]",L4,nan
1190,510786881,t,80799949771883907,864691135945386788,80799949771873071,864691135349011442,2024,[116432 184634  25418],[116434 184744  25405],[116458 184708  25411],"[399.588110726988, 379.6454850979823, 1016.7200000000003]",L5,nan
1212,99518695,t,83967299308484970,864691135590303755,83967299308487113,864691135349011442,3204,[139578 190546  26555],[139512 190650  26558],[139500 190594  26557],"[489.7587416506176, 411.27272460500507, 1062.2000000000003]",L5,nan
1227,74743090,t,82630017888433070,864691135567726828,82630017888426152,864691135349011442,1796,[129828 188254  23387],[129844 188338  23381],[129910 188300  23387],"[451.70619227455006, 398.7405376457413, 935.4800000000002]",L5,nan
