id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
326978,864691135938103556,203824,121344,26726,5,3,2337
327116,864691136144464692,197952,133808,15318,7,5,4813
359428,864691135864925310,220208,124544,21016,7,5,1839
326861,864691135867528982,206608,122448,25878,7,3,1935
326997,864691135995359914,208496,117504,26609,9,4,7954
327330,864691136009438638,208512,138608,15336,6,7,4293
327322,864691135759280462,206784,133280,15632,4,7,3706
326989,864691136334226611,205136,116912,27164,5,6,2260
326869,864691135478588870,208336,112528,25718,5,7,2174
327366,864691135762615094,199648,135872,16417,4,7,3033
327488,864691135969855589,203792,129088,17047,7,3,1842
327601,864691135749306921,201440,128032,17990,7,5,2309
327601,864691135749306921,201440,128032,17990,9,6,1818
327418,864691135616607337,208720,131632,16103,7,5,4420
327524,864691136195280616,210080,141424,17036,6,4,4253
327848,864691135495339408,203760,133872,18456,7,4,5355
327848,864691135495339408,203760,133872,18456,8,5,1941
327655,864691136210270652,204352,128064,17820,9,6,1817
327655,864691136210270652,204352,128064,17820,5,3,1910
327533,864691135441355080,211696,136560,16846,6,7,4047
327518,864691135810479308,208512,138512,16957,6,6,3933
327573,864691135645655279,198608,140896,17638,6,6,4546
327850,864691135874364046,204608,128720,18352,9,6,2289
327497,864691135800896866,204544,139392,16956,6,7,3618
327844,864691135867695638,203200,139216,18166,4,7,3041
327817,864691135738287985,199360,137984,18703,8,5,4890
327808,864691136578627092,198416,134384,18615,8,5,1973
327578,864691136109964216,199840,138272,17918,4,7,3605
327670,864691135066264900,205472,128816,17629,9,6,2291
327670,864691135066264900,205472,128816,17629,7,3,1845
327670,864691135066264900,205472,128816,17629,7,5,2326
327678,864691136109979064,207248,142176,17352,6,6,3932
327531,864691137198198593,211472,140656,16507,6,6,4396
327582,864691135685307575,200384,128672,17255,5,3,2734
327847,864691135492138079,203792,134832,18130,8,5,2842
327588,864691136371786888,200816,133200,17882,7,4,5682
327452,864691136194971880,197216,131728,16615,9,6,5100
327452,864691136194971880,197216,131728,16615,8,5,2418
327452,864691136194971880,197216,131728,16615,7,3,1875
327715,864691135885005424,211040,133168,17656,8,5,2541
327454,864691136052086515,197184,129920,17046,7,3,1878
327806,864691135778236349,198000,129072,18042,7,5,1902
327506,864691135133677216,206432,130944,16573,9,6,4536
327470,864691135539283826,201312,140784,16473,6,7,3652
327522,864691135918892208,209456,129536,17014,7,4,6023
327668,864691135699726626,205392,137280,17702,4,7,3000
327394,864691135342324401,206336,134976,16456,4,7,2998
327501,864691135719700529,205296,133152,16666,8,5,2468
327501,864691135719700529,205296,133152,16666,7,5,4447
327501,864691135719700529,205296,133152,16666,8,5,5448
327699,864691135360887879,210144,142832,17783,6,6,4470
457608,864691135697898005,276896,158320,20945,7,3,5334
327805,864691135489077562,198128,136080,18376,8,5,2324
327858,864691135489036090,206704,142736,18626,6,6,4279
327378,864691135059448987,203920,141904,16110,6,4,4251
327372,864691135969863525,201680,138816,16091,6,7,4413
327567,864691136297393179,198096,137456,17569,4,7,3036
327387,864691135472935218,205808,130912,16255,9,6,4991
327387,864691135472935218,205808,130912,16255,7,4,5315
327709,864691135355728591,210704,128672,17355,7,4,5957
327485,864691135509390345,203584,133424,16780,7,5,4848
327485,864691135509390345,203584,133424,16780,4,7,2999
327485,864691135509390345,203584,133424,16780,8,5,2330
327838,864691135938078468,202352,132224,18065,7,4,5353
327472,864691136371664520,201840,132416,16575,8,5,5390
327472,864691136371664520,201840,132416,16575,8,5,2366
327472,864691136371664520,201840,132416,16575,9,6,4570
335333,864691135210806208,202880,176960,20969,6,7,6445
335341,864691136912447985,204800,183936,20737,6,2,7354
327921,864691135874488206,198704,142848,19197,6,7,3688
327915,864691135463221661,197504,138224,19056,8,5,4889
327915,864691135463221661,197504,138224,19056,4,7,3084
327864,864691135867499542,207072,127744,18704,9,6,2421
327864,864691135867499542,207072,127744,18704,7,5,2297
292349,864691135463751230,185120,127232,18648,9,4,8045
335487,864691135278992801,209616,176832,21127,6,6,6571
327881,864691136144485684,210128,131520,18721,7,3,1846
335507,864691136329764074,196976,183280,22379,6,2,7308
428039,864691135498562067,253600,174160,19162,6,6,6430
428039,864691135498562067,253600,174160,19162,6,4,6683
292363,864691135469339474,189184,118640,18538,6,2,1995
335449,864691135274134501,203008,176640,21570,6,6,6598
335449,864691135274134501,203008,176640,21570,6,7,6446
327886,864691135661352432,211232,136640,18553,4,7,3004
327886,864691135661352432,211232,136640,18553,7,5,4934
335432,864691136391566207,198976,186192,21757,5,7,6892
296503,864691135857302830,181856,156096,20986,5,6,4748
335517,864691136090094391,200288,178144,22491,6,4,6834
292358,864691135163490861,188192,125008,18088,9,4,4683
327885,864691135576098334,210896,135232,18723,7,5,4450
335313,864691135214076216,199888,178960,20366,6,4,7321
335527,864691135208917881,202432,181632,22107,6,2,6904
335527,864691135208917881,202432,181632,22107,7,3,7035
295714,864691135808568861,186368,148672,17068,5,7,4610
295714,864691135808568861,186368,148672,17068,6,2,5079
335253,864691135772606459,207456,187264,20275,5,6,7531
335337,864691136912221681,203920,176928,20519,6,6,7112
335252,864691136419528855,207760,189984,19777,5,6,7306
335271,864691135565572375,210448,187632,20098,5,7,6861
335440,864691136176330246,201392,182624,21666,6,2,6905
335440,864691136176330246,201392,182624,21666,7,3,7032
292343,864691135701619835,184336,113344,18084,6,6,1425
335232,864691135954732808,204720,177488,19638,6,6,6569
327872,864691135810262220,208064,135728,18572,7,5,4697
335292,864691137198068289,212672,189744,20312,5,6,7504
327908,864691135575092932,196736,130640,19361,7,3,1921
292364,864691135577819909,189360,112944,18653,6,6,1621
335318,864691135194980650,200400,181824,20544,7,3,7031
327918,864691136724674301,198048,131824,19026,7,3,2493
327918,864691136724674301,198048,131824,19026,7,4,5357
335461,864691135591182091,206496,180352,21473,7,3,7007
335434,864691135058894491,199232,176896,21323,6,6,7132
335520,864691135684783799,201216,178304,21926,6,4,6831
327926,864691135561254369,199824,138784,19276,4,7,3046
327925,864691135118447837,199088,136688,19482,7,5,4486
327939,864691135692784063,203216,128672,18972,9,6,1820
328246,864691137020526190,209808,141472,21037,6,7,3662
328335,864691135446462354,207744,133840,21777,4,7,3624
328275,864691135684131058,197344,134672,21169,8,5,2684
328047,864691135386326613,197328,130256,19765,7,3,2655
328152,864691136124413222,210096,128000,19588,9,6,2272
328138,864691135755485138,208128,135920,19929,4,7,3594
328381,864691134948274172,197136,142288,21922,6,6,4011
328381,864691134948274172,197136,142288,21922,6,4,4327
328015,864691135105048909,208816,127360,18939,9,6,1822
328093,864691135349075671,200512,132800,19788,9,6,4613
328093,864691135349075671,200512,132800,19788,7,4,5358
328093,864691135349075671,200512,132800,19788,8,5,2486
328334,864691136287320515,207696,130848,21521,9,6,4585
327977,864691134948404220,206080,131024,19352,7,4,5707
328274,864691135572482853,197280,131792,21631,9,6,4618
328274,864691135572482853,197280,131792,21631,7,4,5403
328099,864691135777840992,202160,138816,19535,4,7,3045
328249,864691135615018699,209936,143104,20566,6,7,3920
328249,864691135615018699,209936,143104,20566,6,6,3975
328189,864691135685295287,199952,134608,20788,7,4,6124
328010,864691136618326235,208064,131232,19269,7,4,5326
328191,864691135501948226,200064,132432,20545,9,6,4615
328234,864691135582108269,208672,133424,20799,8,5,1944
328234,864691135582108269,208672,133424,20799,9,6,4584
328346,864691137198223169,209408,140080,21466,6,7,4276
328026,864691135133494944,210528,136704,18920,7,5,4453
328026,864691135133494944,210528,136704,18920,4,7,3741
328215,864691135755220434,205008,133824,20840,9,6,5353
328215,864691135755220434,205008,133824,20840,8,5,1947
328256,864691135475538752,212656,134976,20619,4,7,3646
328256,864691135475538752,212656,134976,20619,8,5,2845
328209,864691136056364760,204368,138560,20825,6,7,3663
328296,864691135368061689,200224,131936,21121,8,5,1977
328097,864691135463639358,201296,136976,20153,4,7,3048
328302,864691135502982581,201472,130736,21449,8,5,1979
328302,864691135502982581,201472,130736,21449,9,6,4616
328265,864691135335341545,196512,142656,21154,6,6,4006
328339,864691135346115999,208240,136576,21387,8,5,5771
328096,864691135429400880,201344,136336,19798,8,5,5565
328096,864691135429400880,201344,136336,19798,7,5,4485
328254,864691135446462098,211728,142688,20870,6,6,4810
328340,864691135683223026,208464,133792,21108,8,5,1946
328157,864691136106526425,210640,129232,19887,7,3,1850
328157,864691136106526425,210640,129232,19887,9,6,2447
328231,864691136912560881,208528,137648,20555,4,7,3647
328358,864691135976613187,211984,141792,21676,6,4,4691
328358,864691135976613187,211984,141792,21676,6,6,3976
328338,864691135992488385,208048,141216,21771,6,7,3664
328129,864691136483921964,205936,140784,20114,6,6,3973
328095,864691135491161703,200592,130544,20224,7,3,2271
328095,864691135491161703,200592,130544,20224,7,4,6264
328301,864691135946251556,201264,136352,21367,4,7,3775
328159,864691135561072353,210928,142080,20189,6,6,3974
328008,864691136483464236,208064,137760,18893,7,5,4451
328101,864691135772774219,203328,143216,19582,6,7,4369
328252,864691135617000297,211232,135840,20333,7,5,4454
328134,864691136057032408,207440,131632,19619,7,4,5324
328058,864691135777763005,197856,133904,19538,9,6,4614
328058,864691135777763005,197856,133904,19538,7,4,5803
328058,864691135777763005,197856,133904,19538,8,5,1974
328059,864691135355675599,198112,142112,19569,6,7,4439
328204,864691135995200682,203488,129824,20420,7,4,5359
328523,864691135292890550,205152,131632,23003,4,7,3054
328513,864691135059544987,202032,128688,22839,7,4,6049
328657,864691134885791738,202272,138560,24362,6,7,3700
332734,864691135816017743,199424,162736,20068,9,3,8569
328713,864691135416758202,205984,138528,24490,6,7,3701
328427,864691135570285446,207104,132704,22415,4,7,3053
328572,864691135509692169,198768,139776,24096,6,6,4242
328572,864691135509692169,198768,139776,24096,6,7,3965
428574,864691135590511627,256912,164112,22252,7,5,6974
328395,864691136362020834,199040,143376,22133,6,4,4325
328484,864691135386155861,197520,139808,22809,6,6,4761
224790,864691135273439761,152640,128208,25212,7,4,6027
267650,864691136329481962,170160,203920,25085,4,7,7941
267650,864691136329481962,170160,203920,25085,8,5,10575
328573,864691136275208205,198400,131952,24129,4,7,3090
328425,864691135183061506,206368,141104,21950,6,6,3978
328588,864691135463408797,203360,133616,23784,4,7,3089
328593,864691136522551953,204496,133968,23488,4,7,3356
328602,864691135992500161,207136,133520,23852,4,7,3058
328579,864691135988149507,200064,132384,23750,4,7,3091
328399,864691135719353393,200336,129760,21953,9,6,5429
328399,864691135719353393,200336,129760,21953,8,5,1980
328624,864691136023814201,212064,129520,23806,8,5,1953
328624,864691136023814201,212064,129520,23806,8,5,4873
328463,864691135952931619,210448,132176,22299,4,7,3051
328574,864691136952816351,199072,137920,23480,6,7,3698
328458,864691135974987887,209984,140288,22262,6,6,4739
328598,864691135645446639,206064,140912,23689,6,6,4555
328526,864691135374479304,205648,129088,23167,8,5,2336
328555,864691135349326551,212400,130304,22761,8,5,1950
328470,864691136371596936,211024,127280,22247,7,3,1887
328465,864691135576233246,210592,129216,21975,9,6,5173
328465,864691135576233246,210592,129216,21975,7,4,6153
328544,864691136195110988,209520,136400,23284,6,7,4256
328445,864691135361165895,209504,129552,22372,8,5,2767
328509,864691136011969187,201344,128832,23304,7,4,5407
328626,864691136329280234,212624,137024,23465,6,7,3668
328766,864691136010895523,212800,139152,24854,6,4,4302
329038,864691135696778394,204448,143552,26531,6,4,4872
328980,864691135837724819,209824,142048,26292,6,4,4753
328980,864691135837724819,209824,142048,26292,6,6,4351
328757,864691136522396305,210320,141584,24289,6,4,5165
328925,864691135278194593,202912,138032,25830,6,7,3745
328781,864691135013508598,198848,143376,25172,6,2,5171
328977,864691136005640906,209616,132960,25949,7,5,4521
328977,864691136005640906,209616,132960,25949,8,5,5454
328954,864691135488722746,206224,141472,25999,6,6,4231
329021,864691135303717543,200256,135840,26531,6,7,4155
329021,864691135303717543,200256,135840,26531,7,5,4992
329026,864691136329684202,200976,130128,27225,4,7,3736
328970,864691135208725625,207760,143168,26261,6,4,4689
329049,864691136423245615,207392,131872,26497,4,7,3604
328749,864691135013326230,208960,130384,24423,4,7,3850
328758,864691134989485690,210736,130192,24365,7,5,4494
330194,864691135511514064,201520,152240,20142,5,7,5462
329062,864691135810089676,208784,141888,26822,6,4,4785
328953,864691135856794414,205936,132432,26085,4,7,3095
328953,864691135856794414,205936,132432,26085,8,5,5139
328969,864691135502326594,207840,127936,25860,8,5,1990
329131,864691135942068852,205568,131776,27385,4,7,3130
329040,864691135368081657,205248,130656,26615,4,7,3292
329040,864691135368081657,205248,130656,26615,8,5,2022
328981,864691135940623526,210448,132496,25731,8,5,4900
328746,864691136595518114,208528,136160,24624,6,7,4394
428478,864691136195190092,258512,170128,21823,6,7,6258
329081,864691135356020943,212144,140304,27021,6,6,4487
328904,864691135307361094,198704,140016,26003,6,6,4284
326510,864691135698521365,199440,123680,23565,9,6,2597
426555,864691135133596064,250656,146048,24657,5,7,5276
426555,864691135133596064,250656,146048,24657,5,6,5374
291951,864691135292671670,180912,126528,15793,7,5,2070
291853,864691136673746311,183088,114784,15572,7,4,2148
291861,864691136309695578,184240,120416,15279,9,4,2500
291935,864691135565237700,195664,112080,15664,6,2,1654
329202,864691136085109612,200608,153552,15380,9,3,1930
291952,864691135737703300,181248,123024,16214,9,4,7850
329211,864691135725135531,201520,157024,15478,9,3,7698
291914,864691135463340445,191792,119408,15544,5,6,1812
291961,864691136483810348,183712,111648,16182,6,4,2173
291909,864691135741129067,190800,123856,15142,9,4,7485
335676,864691135941585012,198448,176832,23822,6,6,6886
519210,864691135447073620,299040,113568,26775,9,4,7943
329667,864691135576474910,198416,147744,17638,6,4,4283
329451,864691135502934965,197904,145072,16672,6,4,4904
329731,864691135615225291,203312,158256,17754,9,3,5425
329652,864691136274680845,197376,159168,17749,9,3,4824
329291,864691136236686095,209008,152640,15244,9,3,5210
329698,864691135479370694,200400,157136,17329,9,3,4825
329721,864691136724831229,201808,156448,17248,9,3,5111
329458,864691135570229382,198752,150000,17151,6,2,4477
329598,864691135610581511,211216,158784,16529,7,3,5069
329598,864691135610581511,211216,158784,16529,9,3,7669
329473,864691136379972053,202096,156864,17002,9,3,5290
329580,864691135810510540,209744,154496,16601,9,3,5404
329660,864691136090234423,197872,154288,17518,5,6,4638
329660,864691136090234423,197872,154288,17518,9,3,1966
329454,864691135275273189,198256,145424,17141,6,4,4281
329469,864691136195393868,201968,144096,16544,6,4,4825
329461,864691135618898831,200256,153552,16612,9,3,2445
329457,864691136391584895,198512,155776,16489,9,3,5542
329398,864691135640063803,207600,147952,16336,5,7,5013
329404,864691135772810059,208368,146944,16066,5,7,4520
329326,864691135502137666,200496,151312,16195,5,6,4608
329414,864691136595795362,210624,145008,15915,6,2,4756
