id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
68837,456882,aibs_neuronal,4P,864691135477969987,274352,156336,16006
68838,172634,aibs_neuronal,6P-IT,864691135737478020,125104,252032,24399
68839,255178,aibs_nonneuronal,microglia,864691135865548677,174960,103328,21590
68840,586027,aibs_neuronal,4P,864691135545391912,337456,154016,22143
68841,121353,aibs_neuronal,5P-IT,864691136273705406,110016,191632,25140
68842,259015,aibs_nonneuronal,OPC,864691135210536896,175504,134464,24504
68843,194499,aibs_neuronal,4P,864691136195051752,141744,172464,19437
68844,205383,aibs_neuronal,6P-CT,864691136483862060,141760,251888,22254
68845,359887,aibs_neuronal,23P,864691135610562311,220368,112480,24403
68846,115887,aibs_neuronal,4P,864691135568885382,110112,172464,16348
68847,22389,aibs_nonneuronal,microglia,864691136010918563,81872,116032,18344
68848,224373,aibs_neuronal,23P,864691135693281727,162912,132240,21734
68849,520853,aibs_neuronal,BPC,864691136124358182,295680,131872,26944
68850,242745,aibs_nonneuronal,oligo,864691136010967715,155552,280576,16957
68851,360332,aibs_neuronal,23P,864691135995300010,216320,112032,27244
68852,323673,aibs_nonneuronal,astrocyte,864691135303145895,200592,96864,15144
68853,73507,aibs_neuronal,4P,864691136724126461,85632,164288,16995
68854,568354,aibs_nonneuronal,oligo,864691136174999046,317936,253152,24099
68855,265605,aibs_neuronal,5P-IT,864691136050936307,169440,191184,26789
68856,582778,aibs_neuronal,23P,864691135214033464,341840,123568,24309
68857,328007,aibs_neuronal,23P,864691136911625713,208000,137824,19377
68858,517902,aibs_nonneuronal,astrocyte,864691135498057747,297040,114368,16686
68859,196826,aibs_neuronal,5P-IT,864691135490385348,145744,178400,18888
68860,434962,aibs_neuronal,6P-IT,864691135122346023,260864,217152,26486
68861,582078,aibs_neuronal,23P,864691135940638630,337520,112304,18417
68862,466388,aibs_neuronal,6P-IT,864691135946550308,268224,224720,22234
68863,588839,aibs_neuronal,5P-IT,864691136210344892,332016,190656,19289
68864,260974,aibs_neuronal,4P,864691135777368928,168512,151648,24821
68865,239070,aibs_neuronal,6P-CT,864691135947405665,147680,246640,24647
68866,768431,aibs_nonneuronal,oligo,864691135925499150,404192,248880,23822
68867,394658,aibs_neuronal,BC,864691135447541746,229696,156576,21224
68868,113201,aibs_neuronal,4P,864691136051665395,108336,157056,21652
68869,135707,aibs_nonneuronal,OPC,864691135490262375,104992,270352,16522
68870,235548,aibs_neuronal,6P-IT,864691135526095963,149120,232880,15162
68871,129328,aibs_neuronal,6P-CT,864691135502527325,110016,239744,17571
68872,233798,aibs_neuronal,6P-IT,864691135383578859,155600,220608,16907
68873,727417,aibs_nonneuronal,astrocyte,864691135462229917,391408,246656,25780
68874,491550,aibs_neuronal,4P,864691135759530830,285136,143936,24737
68875,485375,aibs_neuronal,23P,864691136109781176,278528,109872,18636
68876,225236,aibs_neuronal,4P,864691136023098263,147424,150016,15888
68877,563936,aibs_neuronal,6P-IT,864691136419252375,313600,214368,18209
68878,525639,aibs_nonneuronal,oligo,864691135386581377,308544,171440,25333
68879,422367,aibs_nonneuronal,astrocyte,864691135654054082,252992,115728,23070
68880,395013,aibs_neuronal,4P,864691136124729126,236528,159984,22835
68881,495407,aibs_neuronal,5P-ET,864691136105950169,282192,188720,22255
68882,328136,aibs_neuronal,23P,864691135386574677,207744,129296,19991
68883,293707,aibs_neuronal,23P,864691136089827895,187504,128832,15733
68884,112460,aibs_neuronal,4P,864691136194207976,103056,154256,17599
68885,292585,aibs_neuronal,23P,864691135518407306,190608,124432,20047
68886,622191,aibs_neuronal,6P-IT,864691134948241916,350448,216944,23637
68887,368057,aibs_neuronal,5P-IT,864691135576026398,221200,182656,22459
68888,328639,aibs_neuronal,23P,864691135609804551,198656,139152,24534
68889,258403,aibs_neuronal,23P,864691135763008566,179120,138848,22570
68890,158015,aibs_neuronal,4P,864691135256999855,129792,158896,24974
68891,404332,aibs_neuronal,6P-CT,864691136419251351,230144,222752,26296
68892,305251,aibs_neuronal,BPC,864691135777016928,195424,223792,23343
68893,610600,aibs_neuronal,23P,864691135304484263,344976,122992,20666
68894,331897,aibs_neuronal,4P,864691135511487952,210208,164864,16404
68895,268257,aibs_neuronal,5P-IT,864691135367839225,164336,221648,16442
68896,438020,aibs_neuronal,6P-CT,864691135693479615,251488,249408,20240
68897,309338,aibs_neuronal,6P-CT,864691135724883115,183248,253408,23767
68898,342473,aibs_neuronal,6P-IT,864691134940946275,203216,230864,24579
68899,221253,aibs_neuronal,23P,864691135463436862,160176,106288,23033
68900,190837,aibs_neuronal,23P,864691137020443758,140704,142848,23089
68901,169583,aibs_neuronal,6P-CT,864691136011650211,127376,241472,20687
68902,404306,aibs_neuronal,6P-CT,864691135586873330,238736,224432,24993
68903,494992,aibs_neuronal,MC,864691135884871792,284544,181824,20069
68904,328484,aibs_neuronal,23P,864691135386155861,197520,139808,22809
68905,427958,aibs_nonneuronal,astrocyte,864691135570694637,258288,162400,18693
68906,240390,aibs_nonneuronal,oligo,864691136237476156,159152,264496,19501
68907,432584,aibs_neuronal,5P-IT,864691135100918816,255568,199360,22160
68908,303860,aibs_neuronal,6P-IT,864691136194635496,181696,218656,15586
68909,306246,aibs_nonneuronal,oligo,864691135753726669,183008,227984,17602
68910,648464,aibs_nonneuronal,astrocyte,864691134947855612,375376,113360,25458
68911,161950,aibs_neuronal,4P,864691135740561044,126752,178832,20556
68912,487612,aibs_neuronal,23P,864691135575567902,291680,121632,24411
68913,581111,aibs_neuronal,23P,864691135446698130,336624,99712,22555
68914,564955,aibs_neuronal,BC,864691136565398434,322144,217152,25586
68915,156987,aibs_neuronal,4P,864691135918345904,116832,155536,18955
68916,221073,aibs_neuronal,23P,864691136195271400,147696,110736,21457
68917,301672,aibs_nonneuronal,oligo,864691135865596549,189680,189680,25684
68918,518120,aibs_neuronal,23P,864691135938242308,305664,120640,18509
68919,585819,aibs_nonneuronal,oligo,864691135181786370,334464,148736,20366
68920,611963,aibs_nonneuronal,astrocyte,864691136041042262,353664,138848,16826
68921,454466,aibs_neuronal,23P,864691136236688399,269792,121408,24652
68922,258229,aibs_neuronal,23P,864691136991004565,175888,135536,20806
68923,373087,aibs_neuronal,6P-IT,864691136723320829,213312,227360,16709
68924,404217,aibs_neuronal,5P-ET,864691136032851643,239248,209760,24294
68925,164170,aibs_neuronal,5P-IT,864691135275200741,119840,203712,17261
68926,522385,aibs_nonneuronal,astrocyte,864691135644567023,302592,152128,22533
68927,199330,aibs_neuronal,BC,864691135383608043,131328,196192,22177
68928,257894,aibs_neuronal,23P,864691135066231108,164960,138320,18943
68929,223676,aibs_neuronal,23P,864691135864823422,155488,132848,16317
68930,400373,aibs_neuronal,5P-ET,864691136444326531,245904,195888,16243
68931,581756,aibs_neuronal,NGC,864691136388274551,329408,112512,16347
68932,436217,aibs_neuronal,6P-IT,864691135865552005,249232,226816,22357
68933,466780,aibs_neuronal,6P-IT,864691135156583268,271120,212336,25256
68934,594290,aibs_neuronal,6P-IT,864691136451088383,331280,238144,18936
68935,533897,aibs_neuronal,6P-IT,864691135502514242,305456,236064,17762
68936,419033,aibs_neuronal,23P,864691136618455693,249312,87488,18919
68937,616086,aibs_neuronal,MC,864691135479258054,357424,170864,18269
68938,126681,aibs_neuronal,6P-IT,864691136041906006,112176,224976,19286
68939,300020,aibs_neuronal,5P-IT,864691135696903834,192256,176688,15463
68940,593227,aibs_neuronal,6P-CT,864691135762661942,332800,215280,24449
68941,467247,aibs_nonneuronal,astrocyte,864691135510414288,271360,241376,15438
68942,300611,aibs_neuronal,5P-IT,864691136419544727,181056,183664,18820
68943,222530,aibs_neuronal,23P,864691136578425876,160160,115696,19192
68944,81414,aibs_neuronal,4P,864691134884786938,88944,223184,17290
68945,501718,aibs_neuronal,6P-IT,864691136419398807,280560,239744,26627
68946,488600,aibs_neuronal,BC,864691135292893366,294480,133344,17996
68947,374939,aibs_nonneuronal,OPC,864691135910420577,223952,257520,15494
68948,364100,aibs_nonneuronal,pericyte,864691135478252998,223296,152720,25889
68949,296374,aibs_neuronal,4P,864691135992593089,181872,154208,20028
68950,560968,aibs_neuronal,5P-IT,864691136537023906,312432,181888,23812
68951,406058,aibs_neuronal,6P-IT,864691135349202903,232336,239232,22699
68952,374265,aibs_nonneuronal,oligo,864691136084081516,220208,239248,23265
68953,193418,aibs_nonneuronal,pericyte,864691136343971039,147296,158640,26243
68954,265427,aibs_neuronal,5P-IT,864691135495157648,178880,190384,25020
68955,365672,aibs_neuronal,4P,864691135468407436,227712,170896,20495
68956,237646,aibs_nonneuronal,oligo,864691136335346654,158512,253952,15756
68957,495699,aibs_nonneuronal,microglia,864691135059025051,290768,176128,24582
68958,594403,aibs_neuronal,6P-IT,864691136051802355,331296,240752,19778
68959,367532,aibs_nonneuronal,pericyte,864691135674223556,213328,182608,19090
68960,365927,aibs_neuronal,BC,864691136577525524,216560,166208,23331
68961,296824,aibs_neuronal,4P,864691135498581011,194144,153744,22165
68962,582889,aibs_neuronal,23P,864691135952315939,331904,122096,26110
