id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
3784,66961,BC,864691135342031557,91888,134800,15436
10616,70307,23P,864691135118472157,90224,148032,16990
18017,67039,23P,864691135441348680,87920,132736,16209
16962,67041,23P,864691135502044597,88320,128576,16190
31954,67043,23P,864691135837203859,88656,142288,16139
458,70379,23P,864691135476729256,97696,148480,16584
2659,67052,23P,864691135104006477,90864,131184,15741
5228,66960,23P,864691135693433023,91648,139824,15511
3007,67108,23P,864691135684037874,83520,136896,17163
38150,67080,NGC,864691136008464556,95728,127680,15934
1868,70293,BC,864691136912409073,88720,151952,16867
22323,67083,23P,864691135614161611,97104,137536,16033
6352,70468,23P,864691135738514801,92400,154608,17645
15805,67104,BPC,864691135490609383,82544,137936,16567
23732,66987,23P,864691135210922176,96592,132352,15034
20989,70457,23P,864691135335183849,90960,144944,17510
6810,70283,4P,864691135303186855,86992,159120,16605
10969,70287,5P-IT,864691135386405249,87520,156448,16659
1594,67106,6P-CT,864691135865380060,83120,141168,17065
16456,70404,4P,864691135876741715,84112,157024,17377
43292,70319,23P,864691136311146391,91024,158112,16632
5792,70366,4P,864691135269780133,94880,151008,16463
38174,70374,23P,864691136008477868,96864,154048,16726
25138,70376,23P,864691135692734655,96976,146512,16702
41328,70396,23P,864691136139059281,83584,143696,17539
13985,70414,23P,864691135467558540,85984,157424,17656
35963,70415,23P,864691135946691169,86400,145632,17615
23686,70443,23P,864691135654099650,89584,147616,17363
36544,70486,BPC,864691135968936549,95600,152768,17314
3310,70500,23P,864691135135390489,97504,144704,17557
21689,67111,23P,864691135848633694,84672,135072,17053
20962,70467,23P,864691135884689008,92272,157264,17672
45803,70453,23P,864691136602123985,90272,153808,17403
40225,70390,23P,864691136084488044,82240,157808,17827
30353,67085,23P,864691135808221981,97312,128560,15789
28858,70377,23P,864691135772555339,97072,155536,16611
36808,66963,23P,864691135572145189,92160,138816,15268
47445,70408,23P,864691135234026329,84816,148640,17662
39447,66995,23P,864691135495029904,97680,139728,15043
45483,66989,BC,864691136119342104,96960,128336,14990
47083,67107,23P,864691135726435391,83376,129536,16916
25869,70456,23P,864691135447403860,90224,151632,17994
46175,70463,23P,864691135755579346,91616,155280,17270
33075,70462,23P,864691136741380444,91472,158112,17231
35079,70365,23P,864691135476917672,94608,153344,16545
25070,70308,23P,864691135475482176,90032,158224,17157
35727,67037,23P,864691135475550272,87328,134560,15756
47393,70290,23P,864691135786295236,88080,155488,16974
41445,70292,23P,864691135511405776,88496,153248,16492
23875,70464,23P,864691135687845344,91200,159600,17546
35537,70364,23P,864691136194933718,94656,156704,16479
48825,70352,23P,864691136334812851,93904,150752,17018
6840,73265,23P,864691135571776493,94432,167216,15049
19724,70497,23P,864691135570679021,97264,145184,17917
2815,70589,23P,864691136619330189,95776,149216,18305
48164,70536,23P,864691136925362506,87232,147920,18087
3130,70541,5P-IT,864691135122329127,87184,155408,18712
18670,70490,23P,864691135502613314,95792,156032,17364
9189,73237,23P,864691135211108544,92688,170336,15349
31444,70592,23P,864691135273258513,94928,153408,18760
34970,70548,23P,864691135939275265,89744,150208,18118
35867,70556,23P,864691135294149900,91248,150816,18597
12534,70539,4P,864691135338783974,87504,154368,18104
30544,70560,23P,864691135780842320,90864,159600,18164
21666,70530,23P,864691134918397194,84992,157232,18318
12548,73205,23P,864691135927333844,89104,166992,15272
10578,73270,23P,864691136391112063,95024,163296,15229
11633,70625,6P-IT,864691135594253611,85904,151136,19179
11905,73128,5P-IT,864691136040093694,83360,165808,15206
40445,73278,23P,864691135693706431,96000,161376,14914
33281,70604,23P,864691135865605253,98096,159440,18494
37580,73134,23P,864691135994877866,83920,172096,15143
31869,70616,23P,864691135823240556,82672,145072,19105
22565,70617,6P-CT,864691135617626537,83440,156368,19026
18308,70544,23P,864691135568611308,89376,144800,18490
18614,73190,4P,864691135561539809,89088,165264,15071
16986,70631,4P,864691135502057653,87328,149648,18992
3877,70632,23P,864691135162249773,87424,152624,19398
45764,70534,23P,864691136601918161,86720,147296,18250
30434,73118,4P,864691135780260716,82368,171552,14975
32618,73256,23P,864691135568825836,94000,171856,15316
46658,112923,23P,864691135910676905,104160,145920,20293
14038,73140,BC,864691135467581836,84896,163056,15016
16625,73142,4P,864691135947612513,84976,172992,15438
7055,70488,4P,864691135477008296,95392,158944,17390
19597,73150,23P,864691135568920198,86336,171600,15410
3470,73162,5P-IT,864691135134701593,87952,161472,15419
15458,73171,23P,864691135488269626,88176,175344,15493
39799,73148,4P,864691136195086806,86320,162176,15440
27805,73219,BPC,864691135740256363,90176,173312,15095
23799,73139,23P,864691135338614758,84624,161344,15284
12192,73222,23P,864691135426773433,90208,169552,14990
31447,73230,4P,864691135809174865,91664,164576,15635
2812,73221,23P,864691135874556046,90144,171024,14896
32312,73175,BPC,864691136379805141,88416,170704,15057
9459,70491,23P,864691136522559633,96544,154320,17919
25119,70620,23P,864691136274770701,83984,154320,19353
1073,70590,23P,864691136595482786,95552,157792,18676
12517,73274,23P,864691135436945138,95504,173120,14983
12492,73276,MC,864691135435947250,95712,165264,15556
4845,70524,23P,864691135715882522,83984,146560,18462
4727,70586,4P,864691136741223004,94992,156640,18206
13725,70612,23P,864691135273028881,82352,149136,19326
13656,70553,4P,864691136119171352,90400,154512,18105
16273,70542,23P,864691135502788533,88224,150048,18530
16239,73239,4P,864691136903872434,92880,172400,15658
39255,70547,23P,864691136124524838,89344,159248,18111
43842,70583,23P,864691135346096543,94256,155216,18591
35069,70584,23P,864691136100792949,94560,147520,18473
40666,70529,4P,864691135576054302,85072,153136,18242
31840,327468,23P,864691135731072697,200560,139264,16831
10762,73281,23P,864691135385347413,96400,171568,15304
34446,70761,4P,864691135472826930,83296,154192,19915
6845,73287,23P,864691135303202471,97088,160160,15522
12498,73303,NGC,864691135436504562,98000,160944,14981
41236,73353,4P,864691136136601213,84656,171376,15736
4278,73434,23P,864691136618210779,93632,168896,16271
4896,73361,6P-CT,864691135212626304,85776,171552,16273
30762,70920,BC,864691135502998965,95808,159008,20300
14344,73371,4P,864691135472048690,87936,163072,16194
12105,73449,4P,864691135938207797,95808,174176,16330
8450,73379,4P,864691135346232306,88016,172976,16446
17865,70906,MC,864691136057340632,94304,154528,20222
14244,70912,23P,864691135952913443,94928,148368,19940
12209,73433,4P,864691135256973999,93456,169472,16038
19197,73403,6P-CT,864691135564684119,90496,172752,16272
33232,73425,23P,864691135865559685,91424,164320,15871
7575,70810,23P,864691136966695374,85760,156256,20198
30796,73436,4P,864691135783984236,94048,175456,15741
11663,73430,23P,864691136237390095,92240,174720,16013
12535,73445,MC,864691135502776501,95008,176048,16148
29994,73494,23P,864691135776583776,82880,163392,16624
10594,70885,23P,864691135851340231,91984,148944,20046
22739,73505,BC,864691135617957801,85728,171104,16894
16481,70638,23P,864691135497651219,88304,154848,19248
44580,70639,23P,864691136443746179,88592,147568,19182
15899,73357,4P,864691134940716131,85504,175392,15764
44824,70656,23P,864691136482923564,92176,146160,19107
21694,70727,4P,864691135618525327,96800,159952,19238
19072,70688,23P,864691135564554519,93168,159200,19082
39064,73507,23P,864691136724126461,85632,164288,16995
8246,70740,5P-IT,864691135345193375,82032,153456,19640
12484,73499,4P,864691135616623721,84448,170896,16498
28222,73498,4P,864691135272755729,84304,174560,16715
22483,73451,4P,864691135571631853,96080,164352,16276
34135,256550,23P,864691135565275479,178448,119968,21422
3922,70787,23P,864691135582039917,83936,157824,19666
4950,70685,23P,864691135464172869,92928,152704,19487
3681,70813,23P,864691136483631916,86032,150720,19769
13410,70754,23P,864691136194949196,82672,155248,19729
44439,70896,23P,864691135582554221,92672,156128,19990
40302,73381,4P,864691136089232695,88096,164944,16456
41174,73452,4P,864691136134765707,95248,168528,16450
34809,73282,23P,864691135762622006,96336,174704,15516
8764,70879,23P,864691135059527835,91328,154304,20205
7814,73370,4P,864691135135629081,87488,172064,15867
44174,70867,23P,864691135778056893,89504,156416,19637
7545,70899,23P,864691135472932402,92384,154048,19688
31559,73424,4P,864691135661286128,91344,165136,16122
29832,73450,23P,864691135494981520,95776,163712,16026
28873,70700,23P,864691136595328162,95472,144512,19459
32327,73399,5P-IT,864691136021146616,89952,171408,16189
27001,70876,23P,864691135730550201,91344,147312,20140
17046,73459,4P,864691135502177117,97328,165312,16055
45744,67338,23P,864691135942056820,84704,142992,18230
16243,67294,23P,864691135856559918,94528,143584,17378
30044,67139,23P,864691136362323170,89696,130432,17104
28329,67132,23P,864691135749408297,88576,140944,17067
11622,70961,23P,864691135403768814,83184,148320,20905
33757,67146,23P,864691135304057511,90640,130368,16937
18997,67233,23P,864691135122864423,85904,127248,17803
11324,70933,23P,864691135270365093,97344,156832,20097
12983,434791,5P-IT,864691135719424817,256784,224688,25696
569,70923,23P,864691134940932451,96688,150224,20171
17657,67161,23P,864691135866390917,93664,140912,17130
35512,227801,BPC,864691136334860979,156192,165808,19315
1360,67147,23P,864691135182484994,90656,128752,16760
182,63499,23P,864691134884945146,82032,120944,15432
5185,67119,23P,864691135502524253,85792,137424,17058
3492,67283,23P,864691136089811511,93216,139968,17986
4147,67238,23P,864691136595218594,86640,143072,17969
13537,67122,23P,864691135118489821,86720,139280,16618
19294,360333,23P,864691136194984268,216560,120384,27425
14035,70959,23P,864691135463454270,82448,152688,21032
13330,67273,23P,864691135864748414,91360,140960,17902
38144,67126,23P,864691136008462252,87680,127712,16479
23666,67334,23P,864691135738316401,82896,142304,18428
6871,267008,5P-PT,864691135938356484,169216,196416,20820
12984,195567,4P,864691136619086477,137968,167552,26194
21041,67279,23P,864691134989264250,92768,134960,17965
46733,67339,23P,864691135013848982,85088,140912,18314
46554,67198,BPC,864691135848779358,97824,129328,17112
35751,67157,23P,864691135374595913,92768,137312,16920
16502,67199,23P,864691135497661715,98032,133744,16720
14186,67210,23P,864691135468221625,81904,140608,17915
38341,67194,23P,864691136663086046,96640,142656,16517
10581,67226,23P,864691135385262421,84656,137152,17421
35071,67191,23P,864691135404526062,96096,141920,16970
31309,67236,23P,864691135807321373,86400,135872,17880
34791,67253,23P,864691135937376309,88480,131008,17521
1318,67268,23P,864691135012448502,90208,137536,17794
1090,67272,23P,864691134988465530,91056,130288,17841
37376,67344,23P,864691135569900166,84624,140032,18753
41469,67213,23P,864691135386285653,82384,136720,17509
31777,67133,23P,864691134948286972,88688,134320,17101
27856,70943,23P,864691135386232405,97632,152416,19693
36207,67292,23P,864691135910550953,94832,136480,17285
29551,67117,23P,864691136194898134,85600,134800,16648
30088,67329,23P,864691135776638560,82448,128224,18272
25932,67333,23P,864691135700283515,83072,138432,18290
48064,67340,23P,864691136922761444,85136,135760,18314
28859,67343,23P,864691135758535246,85616,131328,18084
20378,67366,23P,864691135576929285,88512,137552,18594
33227,67369,23P,864691135865555589,88624,133728,18507
29557,67373,23P,864691135771707211,89024,133248,18735
3493,67374,23P,864691135134713881,90256,140016,18083
9799,67386,23P,864691135373662025,92784,131216,18337
44296,70964,23P,864691136418847383,84032,156048,20333
47400,67365,23P,864691136274695693,88384,129936,18289
38168,67372,23P,864691135114074009,89280,137520,18210
17325,67232,23P,864691135509066505,85696,139184,17422
33853,67331,BC,864691135838115219,82336,141728,18721
35076,67271,23P,864691136210057660,90864,129312,17660
30045,67131,23P,864691135759269710,88688,132912,16928
32180,73758,4P,864691135776738477,91792,163984,18117
28312,73757,23P,864691135777497696,91680,168032,18391
47706,73541,5P-IT,864691135841875683,93360,164944,16610
18611,67426,23P,864691135544426280,81792,143184,19404
31625,67442,23P,864691135809508812,85088,134336,19244
33510,73738,23P,864691135859557224,87824,171024,18104
41745,67393,23P,864691135874488718,94176,138128,18412
11142,73660,23P,864691135463150237,92064,162448,17777
9925,67448,23P,864691135373719625,87200,127936,19082
39784,67449,23P,864691136050863347,86784,143056,18986
33913,67450,23P,864691135888516489,87264,137584,19005
10167,73663,4P,864691135687597280,92320,173520,17884
12207,67473,23P,864691135884641904,91504,134384,19228
30456,73735,23P,864691135737593732,86736,160928,18720
44434,67456,23P,864691136436392606,88416,140432,19477
2686,67452,23P,864691135059081883,87968,132880,19409
42512,67464,23P,864691136266434532,90608,132480,18823
9066,73732,23P,864691136274721805,86448,173760,18165
14494,73740,23P,864691134940941411,88816,165200,18233
12198,73715,23P,864691136116828836,82320,173792,18474
16248,73674,23P,864691135308060486,93408,161440,17392
24922,73696,4P,864691135394969589,97600,161104,17370
14808,73678,4P,864691134948190460,94192,169504,17343
2813,73534,23P,864691135113189017,91280,162768,17016
23140,73670,23P,864691134940949603,93136,162400,17246
40016,73654,23P,864691136210190780,90752,168848,17284
17164,73736,4P,864691136195060182,87392,167888,18192
232,73720,23P,864691136674018695,84208,172976,18231
18892,73565,4P,864691135639874107,96320,173232,16502
43763,73566,4P,864691136370822280,96384,167600,16707
31606,73725,4P,864691135684334834,84880,160816,18520
35194,73761,23P,864691136032688571,92576,166576,18205
35973,73668,23P,864691136926430026,92832,167280,17593
14942,73635,4P,864691135800721506,87584,169376,17284
39425,73594,23P,864691136039384062,82064,170560,17736
41880,73628,4P,864691136194345036,86624,166384,17981
17358,67455,23P,864691135693477055,88560,142000,19044
18405,73529,4P,864691134965204511,90592,171952,17150
5824,73683,23P,864691135269796773,95696,163888,17782
29476,73714,23P,864691135771655243,82320,166512,18363
18777,73630,23P,864691135454847850,86736,170784,17682
8166,73724,23P,864691135345142943,84608,162864,18698
14015,73726,23P,864691135467570572,86176,166064,18502
12483,73733,4P,864691135435728626,86752,161952,18210
24880,73747,23P,864691135686918880,89584,164160,18333
19813,73752,4P,864691135570719213,90624,160976,18516
42536,73762,23P,864691136266458084,93024,163088,18521
2786,73765,23P,864691135113154201,93120,165808,18734
22493,73572,23P,864691135575963166,96624,175760,16901
3136,73766,5P-IT,864691136952602335,93296,171216,18707
2298,73518,23P,864691136287223235,88320,173392,16664
5250,73729,23P,864691135926317838,86272,162128,18593
14167,73692,23P,864691135772482379,97488,160432,17929
16690,73568,4P,864691135293891596,96432,170960,16816
17968,73684,23P,864691136673531271,95728,164304,17636
30883,67392,23P,864691135954668296,94224,128544,18564
25710,67476,23P,864691135082553847,92560,138064,19284
9173,73571,23P,864691135741194603,96800,162048,16565
32617,73649,23P,864691135571680493,89696,165280,17658
46630,73688,23P,864691135655078850,97168,167952,17583
41739,73562,23P,864691135495044496,96144,164624,17129
39788,73538,23P,864691135360994887,91872,165632,16578
5975,67410,23P,864691136812939891,97984,127264,18420
31229,73656,23P,864691135940444070,91344,161136,17935
26923,73576,23P,864691135408033481,97312,174224,16693
30898,73514,23P,864691135759281998,87952,160240,16842
39300,67405,23P,864691135569907846,97184,140624,18680
35272,67337,23P,864691135545268520,84208,132144,18712
36539,73537,4P,864691135684229106,91824,175312,16948
28320,73763,4P,864691135346021023,93680,174464,18617
33154,67446,5P-PT,864691135992355521,85744,131936,19263
