target_id,pt_root_id,cell_type,pt_position,pial_distances,layer,brain_region
153427,864691135799766370,exc,[121440 121232  21484],"[441.64727652591, 128.7484439430519, 859.3600000000002]",L23,V1
153406,864691135776592557,exc,[118192 112752  21659],"[431.66103780230264, 93.82519237400237, 866.3600000000002]",L1,V1
153260,864691134940638051,exc,[128528 122784  19690],"[469.3503257552297, 137.40386024718714, 787.6000000000003]",L23,V1
153194,864691136009291948,exc,[115376 115424  20292],"[419.50838014451017, 103.49079902089731, 811.6800000000003]",L23,V1
153345,864691136483629868,exc,[126832 112096  20543],"[466.3182232373232, 94.22327995556867, 821.7200000000003]",L1,V1
153148,864691135699928354,exc,[125184 120768  19415],"[456.7280493830716, 128.20475098678256, 776.6000000000001]",L23,V1
153300,864691135740324500,exc,[116048 125920  20789],"[418.52700478946315, 145.54931186208682, 831.5600000000003]",L23,V1
153147,864691136391086719,exc,[125168 116848  18789],"[458.0308949686771, 112.57884015316813, 751.5600000000002]",L23,V1
157652,864691135341533105,exc,[129008 154128  22838],"[460.3357811728354, 262.4701057412134, 913.5200000000002]",L23,V1
153359,864691135740933739,exc,[128576 112016  20485],"[473.2955672888905, 94.512496113587, 819.4000000000002]",L1,V1
153332,864691136109783992,exc,[124304 120688  20676],"[453.24933388346795, 127.57918046892144, 827.0400000000003]",L23,V1
153219,864691135441456712,exc,[120112 125392  20163],"[434.9052187303256, 144.862152413823, 806.5200000000002]",L23,V1
153155,864691135447560532,exc,[126384 123056  19091],"[460.71213457628545, 137.74027242890693, 763.6400000000001]",L23,V1
153414,864691136740794716,exc,[120064 111616  21796],"[439.5165793966589, 89.95110586756795, 871.8400000000003]",L1,V1
153243,864691136024692025,exc,[126640 113520  19887],"[465.05670659849807, 99.83066934546905, 795.4800000000002]",L23,V1
153141,864691136663140574,exc,[124032 119008  19084],"[452.7511606432084, 120.78992664963549, 763.3600000000001]",L23,V1
364161,864691136210039228,exc,[219712 144304  26459],"[825.1960288227021, 254.9451368457344, 1058.3600000000004]",L23,V1
153203,864691136444581251,exc,[117856 120352  19562],"[427.6726175485385, 123.99237387773854, 782.4800000000001]",L23,V1
154822,864691136106452953,exc,[115632 138192  19047],"[412.5910357118414, 194.30549004608235, 761.8800000000001]",L23,V1
154666,864691136195116876,exc,[122992 139216  17462],"[441.562017701368, 200.95176859595725, 698.4800000000001]",L23,V1
154706,864691135859558504,exc,[130704 134848  17186],"[473.81541688538925, 186.2348351831779, 687.4400000000002]",L23,V1
154584,864691136923752420,inh,[124624 136192  16671],"[449.1194125547866, 189.47075021649624, 666.8400000000001]",L23,V1
153273,864691135940636929,exc,[129344 113680  20320],"[475.77576877769985, 101.41091046580644, 812.8000000000003]",L23,V1
154784,864691135342123185,exc,[127712 132816  18601],"[462.6013606156802, 177.09468474788423, 744.0400000000001]",L23,V1
154778,864691136144514356,exc,[126656 137056  18007],"[456.91527281394036, 193.62200097015426, 720.2800000000001]",L23,V1
153445,864691135738218865,exc,[126416 123216  21652],"[460.7838678222827, 138.38899297075736, 866.0800000000003]",L23,V1
154580,864691135954721032,inh,[122576 138752  17200],"[440.06611078228303, 198.9578040803668, 688.0000000000001]",L23,V1
154582,864691135472936754,exc,[123664 132816  16860],"[446.47097606417867, 175.68345896131413, 674.4000000000001]",L23,V1
154715,864691135335217897,exc,[115088 139776  18269],"[409.8710972627447, 200.42772875697264, 730.7600000000001]",L23,V1
154722,864691135800466786,exc,[117408 130672  18014],"[422.28964758893477, 164.959107923962, 720.5600000000002]",L23,V1
154671,864691135491040871,exc,[124944 127392  17898],"[453.4624239130616, 154.51625619438366, 715.9200000000002]",L23,V1
154543,864691136237654844,exc,[115520 140912  16770],"[411.19648600600186, 205.10504258856952, 670.8000000000002]",L23,V1
154772,864691135741085803,exc,[125200 132144  18082],"[452.82587092576006, 173.54117249628524, 723.2800000000001]",L23,V1
154834,864691135441297992,exc,[118320 135776  18779],"[424.14439420363726, 185.6153630297465, 751.1600000000001]",L23,V1
154723,864691135927133140,inh,[117328 142784  18484],"[417.74834386090686, 213.1948588194317, 739.3600000000001]",L23,V1
154651,864691135118534621,exc,[121232 129968  17450],"[437.77287226252344, 163.4869578952038, 698.0000000000001]",L23,V1
154771,864691135065986116,exc,[124752 134992  18613],"[450.04781180539834, 184.7336394059426, 744.5200000000001]",L23,V1
154750,864691135394746869,exc,[119504 138176  18258],"[428.02567716342224, 195.59160172908025, 730.3200000000002]",L23,V1
154734,864691135114170265,exc,[117680 130464  18708],"[423.4460209984246, 164.22509938325913, 748.3200000000002]",L23,V1
153439,864691135346153887,inh,[123504 121648  21701],"[449.72683279742336, 131.1256697328012, 868.0400000000003]",L23,V1
154776,864691136663216350,inh,[126096 131920  18680],"[456.4743242692228, 172.9609482288026, 747.2000000000002]",L23,V1
154545,864691135661221360,exc,[116128 129136  17074],"[417.72461561814663, 158.39225029601826, 682.9600000000002]",L23,V1
154644,864691135279124897,exc,[120272 131296  17703],"[433.4845133163757, 168.44406607931614, 708.1200000000001]",L23,V1
154647,864691135726469695,exc,[120944 140992  17846],"[432.78203633812103, 207.31475588661218, 713.8400000000001]",L23,V1
154700,864691135810365644,exc,[129776 141200  17902],"[467.9030890543402, 211.22262795521382, 716.0800000000002]",L23,V1
154583,864691135270576037,exc,[124080 138704  16905],"[446.0759519886105, 199.29086364670314, 676.2000000000002]",L23,V1
154672,864691135975502703,exc,[124976 128144  17544],"[453.32777236023236, 157.5239657813154, 701.7600000000001]",L23,V1
153472,864691136106535129,exc,[114544 113552  21875],"[416.84566639095533, 95.74123880972213, 875.0000000000002]",L1,V1
153433,864691136176197382,exc,[123216 116768  21701],"[450.28049660365593, 111.57954581040511, 868.0400000000003]",L23,V1
154664,864691135876956499,exc,[122064 142160  17984],"[436.83779695545496, 212.35943524360627, 719.3600000000001]",L23,V1
154662,864691136195166440,exc,[122368 131808  17528],"[441.65811470402963, 171.2149865682044, 701.1200000000001]",L23,V1
154632,864691136312596029,exc,[117168 130128  17342],"[421.52295157498554, 162.70771874787664, 693.6800000000002]",L23,V1
154653,864691135100736544,inh,[121728 134672  17859],"[438.1094000879976, 182.40427432810952, 714.3600000000001]",L23,V1
154775,864691135570201478,exc,[125920 129936  18135],"[456.4646711762116, 164.99378946185223, 725.4000000000001]",L23,V1
154704,864691135571379437,exc,[130240 130016  17395],"[473.65102572155774, 166.81862299992105, 695.8000000000002]",L23,V1
154606,864691136237455631,exc,[129040 142256  16611],"[464.60214600579195, 215.1739678533042, 664.4400000000002]",L23,V1
154691,864691135616421225,exc,[127280 141232  17284],"[457.94592525352056, 210.4799779409769, 691.3600000000001]",L23,V1
154797,864691135658416002,exc,[129088 142288  18451],"[464.78225945275386, 215.31821467726743, 738.0400000000001]",L23,V1
154663,864691135509476617,exc,[122400 141664  17467],"[438.34959962330174, 210.50012228084512, 698.6800000000002]",L23,V1
153459,864691135182731778,exc,[129632 116224  21694],"[476.03648823170136, 111.64859112923337, 867.7600000000002]",L23,V1
154681,864691135571723245,exc,[126384 139776  17718],"[454.88315850132204, 204.36577383728286, 708.7200000000001]",L23,V1
154590,864691135491044967,exc,[125872 130816  17149],"[455.96661357970623, 168.48366089652754, 685.9600000000002]",L23,V1
154611,864691135059438747,exc,[130688 139440  16480],"[472.1507837419224, 204.52736143019126, 659.2000000000002]",L23,V1
153404,864691135211031744,exc,[117712 120624  21513],"[427.0039839543282, 125.02603200143972, 860.5200000000002]",L23,V1
154770,864691136288741271,exc,[124864 129520  18646],"[452.40177192740424, 162.9679756268614, 745.8400000000001]",L23,V1
154694,864691135545302568,exc,[128480 129968  17721],"[466.65454894959936, 166.0137771889439, 708.8400000000001]",L23,V1
154836,864691136050838771,exc,[118336 132384  19093],"[425.3906797819153, 172.1045713335736, 763.7200000000001]",L23,V1
153460,864691135526825307,exc,[130032 125392  21479],"[474.4342243506061, 148.32049228605007, 859.1600000000002]",L23,V1
154645,864691135726339647,exc,[120464 135408  17976],"[432.8160531877966, 184.89641208395938, 719.0400000000001]",L23,V1
154635,864691136912639729,exc,[117808 130272  17524],"[424.02300829427776, 163.5046455954115, 700.9600000000002]",L23,V1
153211,864691136195019222,exc,[118288 126640  19810],"[427.2019007452519, 149.19926804761013, 792.4000000000002]",L23,V1
154764,864691135104956493,exc,[122832 127424  18125],"[445.0354151685109, 153.90747740100727, 725.0000000000001]",L23,V1
154680,864691135687848928,exc,[126352 133920  17945],"[456.7971816980875, 181.01975329411025, 717.8000000000002]",L23,V1
154783,864691135919262640,exc,[127520 141824  18725],"[458.69588736486213, 212.9226364990959, 749.0000000000001]",L23,V1
154596,864691135195175978,exc,[127840 137648  16673],"[461.4268661052764, 196.3937596128883, 666.9200000000002]",L23,V1
154643,864691136297668379,exc,[119328 143072  17419],"[425.61749802999555, 215.03972105361458, 696.7600000000001]",L23,V1
154608,864691135404564462,exc,[129584 129536  16806],"[471.2043498598405, 164.67723251061508, 672.2400000000001]",L23,V1
154795,864691135726328383,exc,[128800 130512  18352],"[467.7400272669379, 168.29305620270858, 734.0800000000002]",L23,V1
154544,864691136389171575,exc,[115488 139104  16693],"[411.69928341619715, 197.8894065968984, 667.7200000000001]",L23,V1
153443,864691135816189263,exc,[125328 119696  21133],"[457.67558135407444, 123.98326982918783, 845.3200000000003]",L23,V1
154751,864691134965146399,inh,[120208 127552  18375],"[434.53473187705305, 153.50274241055078, 735.0000000000001]",L23,V1
154718,864691135386078549,exc,[116160 134960  18490],"[415.82174835645293, 181.61075791783531, 739.6000000000001]",L23,V1
154577,864691135687587040,exc,[123072 128320  16670],"[445.6793958966713, 157.56150871200586, 666.8000000000002]",L23,V1
153447,864691135213730104,exc,[126880 118768  21538],"[464.1834801569073, 120.8264579608487, 861.5200000000002]",L23,V1
154607,864691135910379177,exc,[129152 127680  16459],"[470.1299696556965, 157.130877948514, 658.3600000000001]",L23,V1
154554,864691136135203979,exc,[117152 135600  16848],"[419.551530217047, 184.5068503321729, 673.9200000000002]",L23,V1
154768,864691136451703551,exc,[124560 139632  18211],"[447.66512369186734, 203.15607739209517, 728.4400000000002]",L23,V1
154512,864691135475599936,exc,[130608 139568  15885],"[471.78737769824625, 205.00952327793505, 635.4000000000001]",L23,V1
153452,864691135492345183,exc,[128176 114896  21483],"[470.6976216154907, 105.84920984720759, 859.3200000000003]",L23,V1
154576,864691135655103682,exc,[122736 140816  16581],"[439.9841175769371, 207.23816718317073, 663.2400000000001]",L23,V1
154566,864691136602752465,exc,[120768 136480  16846],"[433.6537021157742, 189.274076332558, 673.8400000000001]",L23,V1
153434,864691135816355151,exc,[123168 123952  21688],"[447.5847197980256, 140.18946275216194, 867.5200000000002]",L23,V1
154604,864691135568756972,exc,[128736 135536  16955],"[465.7335196179695, 188.29027298541686, 678.2000000000002]",L23,V1
154624,864691136119322904,exc,[115264 141600  17403],"[409.9365300311143, 207.75732291714445, 696.1200000000001]",L23,V1
154560,864691136042105942,exc,[118704 139552  16722],"[424.3581489214455, 200.79575897058467, 668.8800000000001]",L23,V1
154698,864691136379776981,exc,[129280 133920  17814],"[468.464614002138, 182.04052135317082, 712.5600000000002]",L23,V1
164588,864691135995361194,exc,[128704 202848  19481],"[442.1394972732923, 456.50254712215155, 779.2400000000001]",L5,V1
153532,864691135561496289,exc,[128672 115360  22207],"[472.512310837965, 107.87106420047726, 888.2800000000002]",L23,V1
153480,864691135937925124,exc,[116496 123920  22445],"[421.00943163042484, 137.73593736835667, 897.8000000000003]",L23,V1
164630,864691136237533455,exc,[117936 200768  20268],"[399.9565350167451, 444.460235082401, 810.7200000000003]",L5,V1
153573,864691136974253084,exc,[120896 112592  23111],"[442.49165933222145, 94.1303042807823, 924.4400000000003]",L1,V1
154565,864691136329774570,exc,[120288 139056  16937],"[430.84295552216616, 199.37152747561976, 677.4800000000001]",L23,V1
154774,864691135884849264,exc,[125648 136016  18155],"[453.2611836810648, 189.126419071334, 726.2000000000002]",L23,V1
154668,864691136952055519,exc,[123072 137728  17897],"[442.3995509855914, 195.05030759059434, 715.8800000000001]",L23,V1
153482,864691135940209665,exc,[116704 117232  22441],"[424.1698560492225, 111.15825038297235, 897.6400000000002]",L23,V1
153582,864691135355923919,exc,[122176 121584  23277],"[444.4573584313034, 130.4076725846142, 931.0800000000003]",L23,V1
153514,864691136673592711,exc,[124944 117120  22230],"[457.0434790710774, 113.58460843919002, 889.2000000000003]",L23,V1
154572,864691136024791609,exc,[121760 132352  16503],"[439.04571830205157, 173.17074346488988, 660.1200000000001]",L23,V1
164687,864691136741465692,exc,[124048 208528  19743],"[421.6061887408048, 477.51290210986366, 789.7200000000003]",L5,V1
153500,864691134989474682,inh,[119936 118240  22567],"[436.69724915139403, 116.30165684792004, 902.6800000000003]",L23,V1
164574,864691135105045325,inh,[127152 193920  18917],"[439.06762647254305, 420.3853792129216, 756.6800000000002]",L5,V1
154848,864691136297492507,exc,[119744 131216  19341],"[431.40843995168507, 167.94121084724372, 773.6400000000001]",L23,V1
154855,864691135545393192,exc,[120672 141328  18841],"[431.58103918834445, 208.55881611273793, 753.6400000000001]",L23,V1
153503,864691136452230911,exc,[121968 125552  22035],"[442.24518849360027, 146.14676125476038, 881.4000000000002]",L23,V1
164683,864691135725207979,exc,[123536 196400  20039],"[423.79408139128736, 429.0070099548896, 801.5600000000003]",L5,V1
164661,864691136952897247,exc,[121424 197264  19645],"[415.0770183348723, 431.7135671167625, 785.8000000000002]",L5,V1
153545,864691135274101221,exc,[114880 112544  23154],"[418.53596401994923, 91.84171910526901, 926.1600000000002]",L1,V1
423351,864691135294164748,exc,[259872 132960  16800],"[989.179524107078, 223.74250474010717, 672.0000000000001]",L23,V1
153603,864691136135508619,exc,[126608 122352  23149],"[461.850155597353, 135.0130797045825, 925.9600000000003]",L23,V1
153535,864691135502983861,exc,[128384 127008  21912],"[467.30393417966445, 154.1853641583225, 876.4800000000002]",L23,V1
153599,864691135477023656,inh,[126144 112336  22742],"[463.49302591513697, 94.93977426169516, 909.6800000000003]",L1,V1
153563,864691135938206773,exc,[118608 114480  22810],"[432.71628528605544, 100.8559172831446, 912.4000000000002]",L23,V1
153531,864691135926610446,exc,[127584 127328  22099],"[464.0045517950539, 155.18159499508755, 883.9600000000003]",L23,V1
153497,864691135952910883,exc,[120016 112992  22471],"[438.8456048065422, 95.41742758325732, 898.8400000000003]",L1,V1
164631,864691135463447102,exc,[118816 197904  19545],"[404.46159654294524, 433.3546168355338, 781.8000000000002]",L5,V1
153569,864691135700260219,exc,[119632 123408  23171],"[433.6841928844349, 136.78901226369135, 926.8400000000003]",L23,V1
153584,864691136389294199,exc,[122144 116592  23182],"[446.0701713811329, 110.50450091804652, 927.2800000000002]",L23,V1
164685,864691136090117687,exc,[123744 202480  19790],"[422.5032877164766, 453.30697859044693, 791.6000000000003]",L5,V1
164662,864691136724623101,inh,[120496 208912  19725],"[407.3183832494569, 477.8047483731738, 789.0000000000002]",L5,V1
153595,864691135654685378,exc,[125040 124064  22758],"[455.00517992458566, 141.28838017860153, 910.3200000000003]",L23,V1
153508,864691135786121668,exc,[123024 122032  22105],"[447.6802677562268, 132.48848576299469, 884.2000000000003]",L23,V1
164603,864691135561340385,exc,[130944 198304  18712],"[452.6495445483758, 439.176627744655, 748.4800000000001]",L5,V1
153629,864691135511288272,exc,[128416 115568  23012],"[471.41969388915305, 108.61065070871602, 920.4800000000002]",L23,V1
