post_id,pre_id,size,delta_ori
229,1165,4036,-2
229,2101,5480,13
229,815,28060,4
229,1794,7640,12
229,1978,8684,11
229,812,20600,6
1738,1964,1296,-7
1738,1229,5612,-5
1738,2600,6916,-7
1738,2748,6256,-6
1738,254,5580,-6
1738,1493,4376,-1
1738,313,13760,2
162,2161,324,0
162,1437,12352,1
162,1330,12684,-1
162,875,14220,-5
162,27,3896,7
162,2196,7292,-3
162,1142,28628,3
162,1173,11108,-8
162,2796,6044,-4
162,1864,3080,4
162,2480,24456,2
162,1643,5980,1
162,1908,12124,-1
162,378,11424,-2
162,2101,2512,7
162,53,15668,2
162,2474,5644,-1
162,2384,10688,-1
162,698,15932,-5
162,364,1796,-4
162,1676,212,0
162,1377,3580,-1
162,2481,16392,7
162,353,4668,3
1200,1139,18772,2
1200,992,12740,6
1200,1283,30084,-4
1200,1031,8804,-5
1200,569,17684,-6
1200,1324,11072,0
1200,431,26168,0
1200,89,3772,2
1200,2254,6168,0
1200,443,2032,1
1200,971,2444,-7
1900,2248,2500,8
1900,2751,16564,-1
1900,903,7736,3
1900,529,14036,12
2114,2748,6812,4
2114,281,4120,6
2114,946,3848,1
2114,497,2356,3
2114,2421,6324,3
2114,2082,8868,5
2114,1773,516,1
2114,1586,17960,5
2114,2771,940,9
2114,1419,10108,-1
2114,648,4792,-3
2114,2425,5868,8
2114,1195,15908,-3
2114,969,5220,4
2114,17,31692,5
2114,2149,3004,-2
2114,977,260,0
2114,1672,10600,-3
2114,1284,18612,-3
2780,424,29472,4
2780,836,12540,3
2780,1130,5156,2
2780,2559,3916,3
2780,58,6264,-3
2780,2157,10640,5
2780,2748,19536,1
2780,1396,7804,4
2780,380,6596,2
2780,1966,3556,0
2780,209,488,-2
2780,2693,24764,-3
2780,1242,7816,9
2780,1288,4820,-2
196,178,2236,-4
196,2023,40732,-6
196,1305,3608,-2
196,52,16024,-4
196,1115,4008,-12
196,1826,1708,-6
196,1173,4356,-12
196,2010,168,0
196,476,3044,-4
2152,2049,20992,7
2152,1014,4992,-1
2152,894,208,6
2152,2809,8016,13
2152,2559,2832,7
2152,67,7560,1
2152,1377,2708,5
2152,2748,22480,5
2152,174,10564,4
2152,1640,6340,9
2152,1015,12964,12
2152,1158,13588,10
2152,1938,4348,4
2152,731,440,-2
2152,2206,17808,13
2152,642,5080,5
1262,1585,4052,6
1262,1524,8528,3
1262,1836,1996,5
1262,313,5212,11
1262,2213,26940,11
1262,1745,612,8
1262,368,7900,7
1262,362,516,4
1470,827,1240,3
1470,2501,11640,-6
1470,541,608,-5
1470,730,2436,-4
1470,1977,1404,-10
1470,1667,4184,3
1470,1562,496,0
2058,1634,1916,6
2058,1950,256,2
2058,2559,1788,7
2058,206,4952,8
2058,209,2272,2
2058,444,33880,6
2058,1431,9356,12
2058,380,19160,6
2058,174,1784,4
300,1978,2356,8
300,206,5580,5
300,436,684,7
300,1878,13768,-2
300,2364,2308,3
300,313,3096,10
300,2748,4024,2
300,217,1468,3
300,455,4348,1
300,1565,2052,-4
300,360,19988,5
300,743,9380,-3
300,315,1660,2
300,2559,17008,4
300,2730,1320,8
592,1088,13344,-10
592,1730,9640,5
592,2204,8592,2
592,353,2496,1
592,2086,2644,2
592,761,13492,5
592,2524,8592,-7
592,724,2544,-6
592,2747,864,-1
592,1908,7644,-3
592,2633,5444,-1
592,416,1168,-8
592,1729,12600,-3
592,1794,1576,4
592,472,3012,-2
592,485,1020,-10
592,1664,8916,5
592,170,8580,-2
592,441,688,-1
592,81,2376,-10
592,1173,1808,-10
592,2480,3292,0
592,939,3620,-3
592,657,15588,1
592,85,4956,1
592,1894,3300,1
592,369,1444,-3
592,1565,5024,-9
592,1516,9892,-4
592,1782,2916,0
592,932,3256,-9
418,2254,7692,5
418,511,4120,2
418,2464,3676,3
418,2376,22548,9
418,2633,2920,6
418,1917,3020,4
418,773,4940,10
418,58,16936,0
418,173,24544,10
418,1584,4252,-2
418,1377,5804,4
418,2298,932,2
418,1383,696,1
1295,125,14824,-1
1295,1575,1988,-2
1295,2399,10552,2
1295,2730,22992,3
1295,815,50172,-4
1295,2026,3092,-9
1295,2384,248,-3
1295,670,12904,-5
1295,2201,14448,5
1295,648,23408,-10
1295,529,2576,3
1295,2060,28268,-1
1295,2559,4308,-1
1295,229,2584,-8
1295,2343,9524,-6
1295,2196,1588,-5
1295,1141,9100,2
1295,1504,3560,-1
1295,2506,24192,-4
1141,2131,1380,1
1141,108,21476,-3
1141,2477,396,-9
1141,1147,2196,-7
1141,2799,772,-9
1141,137,5300,0
1141,2784,1560,-4
1141,2462,2696,-5
1520,1854,300,0
1520,1377,424,-3
1520,219,4708,-2
1520,900,3684,2
1520,2009,1724,-2
1520,1958,3448,4
1520,1353,6920,4
1520,1988,1924,-10
2514,2116,2228,-2
2514,1437,2716,7
2514,1601,5148,7
2514,655,5800,5
2514,1530,1584,1
2514,2848,32160,7
2514,1480,3300,9
2514,1393,3072,-1
2514,2561,5516,-1
2514,2353,2776,2
2514,1673,11504,9
2514,802,3736,-2
2514,875,5332,1
2514,2462,16268,5
2514,1826,28256,4
2514,1173,5184,-2
2514,1377,9420,5
2514,1938,19984,4
2514,439,14248,7
2514,2748,31244,5
2718,2303,260,-7
2718,398,632,-1
2718,355,7108,1
2718,2429,1748,-1
2718,1321,2524,-7
2718,875,24560,-4
2718,1120,1120,8
2718,1470,2392,5
2718,1588,2644,6
2718,2773,620,6
2718,1353,8448,7
2718,384,7968,0
2718,215,13728,-7
2718,2684,5376,1
2718,2340,6348,2
685,1772,1804,1
685,1976,3644,6
685,737,17620,4
685,1705,4944,-3
2287,646,16280,-9
2287,681,8068,-2
2287,2812,40396,-2
2287,344,30768,-3
2287,1417,1820,3
2287,174,21844,-4
2287,2033,7144,-5
2287,2227,4516,5
2287,1373,2348,-9
2287,98,13292,-10
2287,313,3608,5
2287,195,292,-2
2287,636,916,-4
2287,308,26288,-7
2287,1422,1684,0
2287,420,13200,3
1270,2772,6940,-3
1270,1816,4040,-1
1270,2149,4144,-6
1270,109,972,-1
1270,1543,9812,-3
1270,111,2336,7
1270,1983,2004,-2
1270,2496,1472,-6
1270,1801,468,-4
1270,1706,3352,1
1270,375,9876,-6
1270,215,1448,-7
1270,2425,56748,4
1270,363,2412,6
1270,2732,740,-7
1270,1377,7736,0
1270,1960,4356,8
1337,805,19160,8
1337,185,4240,6
1337,1808,12692,6
1337,23,816,0
1337,277,844,4
1337,1087,1384,-2
1337,1559,11204,13
1337,262,436,1
1337,1690,4208,3
1337,1339,11592,7
1337,1371,6376,8
1337,89,1284,8
1337,330,3024,7
1337,802,3488,-2
1337,550,1608,10
1337,1626,4320,-2
1337,2699,3688,10
1337,1271,14088,7
1337,1202,1252,4
1337,2506,1648,4
2345,2559,6908,-3
2345,3,1564,-4
2345,1422,9648,-2
2345,2748,6148,-5
2345,294,5788,-9
2345,1610,6700,-10
2345,1745,2452,0
2345,119,26700,-2
2345,174,3020,-6
2345,2515,204,-3
1846,63,2404,-13
1846,1745,13504,-3
1846,1256,2704,-8
1846,1596,1780,-15
1846,976,12324,-1
1846,313,4536,0
1846,278,3244,-12
1846,2844,924,0
1846,2204,15948,-3
1846,362,17012,-7
1846,534,2980,-15
2670,1377,10752,5
2670,2101,8948,13
2670,2066,1588,3
2670,350,6404,3
2670,692,7140,5
2670,2150,7836,-2
2670,1829,1864,11
2670,1480,1568,9
2670,675,18064,11
2670,452,4680,7
2670,1261,3984,2
2670,2474,696,5
2670,2348,5200,12
2670,2529,8840,-1
2670,2748,38020,5
2670,1477,29916,4
2483,365,3192,-9
2483,2156,12884,-3
2483,969,2812,-8
2483,803,1160,-8
2483,2204,13888,-3
2483,2645,176,-15
2483,2502,4212,-12
2483,1600,25916,-15
2483,623,160,-10
2483,137,1096,-4
2483,2412,13596,-4
2483,2201,24248,0
2483,2670,2996,-13
2483,2748,10136,-8
2483,2261,4220,-7
2483,648,21148,-15
2483,464,508,-15
2485,2516,9676,13
2485,659,8836,12
2485,2121,15392,8
2485,2509,27788,5
2485,174,2316,4
2485,48,3780,6
2485,719,2092,6
2485,1873,7416,1
2485,1324,5236,6
2042,363,26620,1
2042,2730,10968,1
2042,1878,1656,-9
2042,971,25916,-10
2042,439,26844,-3
2042,2745,264,-12
2042,2748,47504,-5
2042,1078,25764,-7
2042,2313,9336,0
2042,362,10204,-4
2042,1858,1556,1
2042,818,7952,-3
2042,2559,5084,-3
2042,1938,34184,-6
2042,1565,1292,-10
2042,623,1104,-7
317,1417,3688,-2
317,174,3520,-9
317,2559,3308,-6
317,83,39308,-6
317,713,8688,-7
317,1950,14284,-11
317,1042,6764,-14
317,313,30708,0
317,2033,12684,-10
317,1878,4832,-12
317,301,13088,-5
317,2780,4688,-9
317,770,5120,-15
317,879,7368,-12
317,1634,2948,-7
317,2184,1704,-12
317,2748,45168,-8
317,787,9752,0
317,2735,2736,-7
317,746,32800,-13
1847,2798,16848,-3
1847,2499,1952,-2
1847,2344,11604,3
1847,2033,3212,-7
1847,2024,1452,1
1847,852,3600,-3
1847,2618,4300,-6
1847,429,4308,-2
1847,254,40308,-5
1847,746,5356,-10
1847,1754,6716,-10
1847,300,2780,-7
1847,159,17100,-4
1847,1950,8712,-8
1847,941,7324,-4
1847,2748,15916,-5
1847,544,18760,-12
1847,2622,3888,-4
1847,1761,17760,-5
1847,380,6548,-4
1155,2416,5996,-5
1155,2544,1920,0
1155,1908,29036,0
1155,1841,18348,-2
1155,2017,2848,1
1155,1889,636,1
1155,2026,4384,-6
1155,1881,1396,-4
1155,1377,5092,0
1155,2080,24152,-7
1155,2665,12132,-6
1155,1811,16904,6
1155,2670,24076,-5
1155,2206,240,8
1155,815,35412,-1
1155,1108,9148,5
1155,1147,3016,-2
2200,851,2164,-10
2200,632,2520,-10
2200,1064,3872,5
2200,2061,5464,2
2200,616,19900,-2
2200,680,79440,1
2200,1321,4712,-10
1899,598,336,-1
1899,545,2344,-4
1899,1306,196,-6
1899,641,7200,-2
1899,292,2548,-10
1899,2658,15648,-1
1899,2446,13880,-6
1899,2099,11684,-6
1899,1703,2752,-9
1899,2384,4376,-6
1899,1253,6620,-5
1899,363,11556,0
2402,1275,8856,-2
2402,2147,14616,-12
2402,1922,248,0
2402,1079,3220,-5
2402,1885,2900,0
2402,2441,18488,-8
2402,1626,1836,-14
2402,650,2380,-12
2402,869,2032,0
2402,2748,13616,-7
2402,2816,11224,-14
2402,2560,17092,-7
2402,2726,1528,-6
2402,1322,18336,-7
1049,1281,9684,12
1049,363,11724,13
1049,1256,2964,7
1049,1978,33180,13
1049,939,3464,7
1049,197,260,3
1049,743,16100,2
1049,1846,740,15
1049,579,24704,8
1049,1858,444,13
1049,2095,512,2
1049,1544,4244,7
1049,361,944,7
1049,529,228,13
1049,2353,17160,4
1049,2082,6328,8
1049,1829,1524,13
1049,997,2828,13
1049,2471,19664,4
1049,1013,4948,15
1049,2635,29520,0
1049,698,16732,3
1049,756,21160,10
1049,967,1980,4
1049,1643,6948,9
43,2670,1080,-6
43,2698,42132,2
43,1994,1176,-8
43,2648,1600,-8
43,1993,3744,-1
43,1173,24476,-8
43,440,3868,-8
43,327,2492,0
43,1377,11036,-1
43,727,176,0
43,2767,21964,7
43,1218,6768,7
43,875,17032,-5
1097,568,172,6
1097,2594,7272,7
1097,1111,3368,-2
1097,176,3936,6
1097,1894,18984,9
766,2519,2604,1
766,569,5552,0
766,1348,6352,1
766,1491,7200,5
766,1340,3016,0
766,1347,2848,6
766,2041,9560,11
766,1414,5948,7
766,1136,1648,9
766,434,3356,6
766,42,10192,6
766,2402,5536,12
766,1832,2976,2
766,1024,23228,2
766,518,3564,9
766,1087,5580,-2
1073,1550,2492,8
1073,1431,872,13
1073,1655,12348,0
1073,1657,2624,-1
1073,1339,3068,8
1073,1591,628,2
1073,1624,1772,10
1073,2768,1444,9
1073,1505,9836,7
1073,1609,2952,0
1073,836,3300,8
1073,317,3840,14
1073,992,3148,13
1073,2559,15616,8
1073,1878,14628,2
1073,1493,1020,10
1073,174,3412,5
739,2790,4676,0
739,2751,4852,-5
739,475,8392,10
739,993,22816,10
2023,2506,1500,0
2023,2576,936,5
2023,697,31488,-1
2023,2053,14888,5
2023,875,6232,-3
2023,2185,496,-2
2023,148,54884,3
2023,1437,7820,3
2023,1324,10884,2
1431,2506,616,-8
1431,1634,25076,-6
1431,1484,2116,-2
1431,1848,10532,-6
1431,1836,2228,-5
1431,174,65552,-8
1431,422,2808,-2
1431,637,244,-13
1431,1794,18524,0
1431,1745,49896,-2
1431,661,56000,-2
1431,313,3700,1
1431,743,532,-12
1431,823,772,-14
1431,1878,1552,-10
1431,1203,3664,-12
1431,1073,9120,-13
1431,472,1268,-6
1431,1930,1652,-13
1431,2447,220,-9
1431,1417,11604,0
1431,2748,38116,-7
1431,1915,3532,-6
1431,2542,2916,-7
1431,2000,4048,-2
1431,2730,4200,0
1431,2829,10144,-2
1431,2596,12116,-9
1431,362,6676,-6
1431,1326,3792,-6
1031,1920,19492,4
1031,2499,2332,7
1031,2626,7480,3
1031,2276,2068,-1
1031,2227,14144,12
1031,2506,8172,3
1031,1733,2788,12
1031,2751,15520,-3
1031,2254,13616,5
1031,1324,1140,5
1031,1362,19080,8
1031,2817,12196,6
1031,1700,4652,5
1031,2318,3284,6
1031,240,1432,6
1031,491,3536,8
178,1894,436,3
178,1321,2408,-8
178,511,2788,-3
178,1795,5848,2
178,1480,19268,3
178,1826,3500,-2
2026,1353,4564,13
2026,2316,780,10
2026,854,2224,9
2026,840,9028,8
2026,1622,3444,8
2026,2645,29648,-1
2026,197,13760,2
2026,1377,3132,6
2026,2474,8432,6
2026,2294,828,-1
2026,2433,3404,1
2026,497,6976,5
2026,1466,14744,8
2026,1101,11004,10
1060,2516,4132,15
1060,1274,516,0
1060,2101,4480,15
1060,2414,1876,10
1060,313,24972,15
1060,1931,5612,5
1060,2463,1444,9
1060,1173,15752,0
1060,2559,6016,9
1060,2480,16120,10
1266,2204,4864,3
1266,1298,24520,6
1266,1635,3388,-1
1266,1377,4812,-2
1266,2384,7160,-2
1266,875,11880,-6
1266,1046,5400,-1
1266,1173,3588,-9
1266,937,2556,6
121,227,5956,0
121,175,1528,5
121,1684,4920,-4
121,170,2356,1
121,1163,1756,-6
121,1173,13944,-7
121,2339,3132,0
121,2648,724,-7
785,2765,20952,8
785,478,21216,9
785,2257,2320,15
785,1040,2584,5
785,973,1600,10
785,2186,4200,8
785,1696,7440,0
785,178,10476,8
785,400,232,3
785,2260,6328,15
785,1792,532,0
785,392,420,8
785,2559,3440,9
785,2464,2212,6
785,966,2304,1
785,2748,19300,7
785,335,12456,8
785,2782,21064,15
785,1377,4528,7
785,1960,4560,15
785,2328,19344,2
785,2352,19548,14
785,2848,6556,9
785,176,5620,8
785,486,10336,8
785,971,3016,1
785,2308,33452,8
785,2506,22636,6
785,1294,1832,5
785,2101,8820,15
660,1321,2116,-14
660,2691,26740,-14
660,2448,12228,-10
660,1101,8132,-2
660,2314,14044,-8
660,1141,10960,-2
660,1377,6784,-7
660,702,5548,-10
660,1575,3496,-6
660,355,244,-6
660,1064,3300,1
660,486,1572,-6
660,2667,19940,-8
660,648,16768,-14
660,1703,1496,-10
660,624,7400,-5
660,1705,13360,-14
660,2462,6684,-7
2021,2307,1756,1
2021,1028,42536,11
2021,1311,1276,2
2021,681,5624,4
2021,2089,14708,-4
2021,2748,2376,3
2021,400,7436,-1
2021,2855,6648,-2
2021,1396,11300,6
2021,2055,5112,4
2021,1092,3924,5
2021,2506,528,2
27,2228,4236,0
27,1711,4820,-12
27,1173,10808,-15
27,1826,3820,-9
27,988,5636,-15
27,2514,5688,-13
27,1664,1460,0
27,1684,11732,-12
1422,1761,28900,-3
1422,2482,3288,-8
1422,419,19872,-9
1422,2351,3452,1
1422,2748,7532,-3
1422,1966,5664,-4
1422,1634,11396,-2
1422,2542,2548,-3
1422,32,2632,-2
1422,2516,3800,5
1422,746,3544,-8
1422,224,2656,-8
1422,2644,1164,-1
1422,2475,8780,-2
1422,538,516,0
1422,174,14356,-4
1422,48,632,-2
1422,1963,1848,-6
1422,368,1464,1
1422,1745,12100,2
1415,1901,17424,-2
1415,2044,29588,3
1415,1977,34148,-3
1415,797,6500,8
1741,1978,4136,5
1741,1642,29240,7
1741,2748,10128,-1
1741,2348,13676,6
1741,857,1076,-1
1741,2204,4284,4
1741,500,9176,7
1741,2247,3976,-2
1741,818,3324,1
1741,929,3500,-8
1741,2506,11840,-2
1741,2390,2256,-1
1741,2559,164,1
1741,1745,9048,4
1741,746,3776,-6
1741,43,456,0
1741,2399,11000,4
1741,1377,6876,-1
1741,1504,6952,1
1741,926,3400,-8
1741,2213,13024,7
1741,1437,2376,1
2334,174,11904,1
2334,2623,748,3
2334,2546,26588,7
2334,1659,724,10
2334,1745,51332,7
2334,1186,22216,7
2334,2102,3012,-3
2054,2307,11764,4
2054,1948,8116,8
2054,1584,6924,0
2054,1942,3092,12
2054,773,11260,13
2054,1133,8696,10
2054,160,6824,7
1804,2473,848,-3
1804,660,5956,6
1804,311,4040,7
1804,103,17136,-5
115,2631,16012,10
115,500,1576,14
115,1710,22012,12
115,1970,2196,9
115,58,6076,2
115,144,8844,1
115,1140,2256,10
115,2463,748,8
115,2204,4848,10
115,812,26512,7
115,1858,14212,12
115,637,6304,0
115,1437,7352,8
115,2559,14272,8
115,538,4676,9
115,2348,4168,13
406,2318,5380,-6
406,1529,6092,-14
406,2478,7744,-7
406,2400,3164,-14
406,802,3056,-15
406,2321,2140,-1
406,529,3504,-2
1202,532,16788,6
1202,277,3104,0
1202,2506,5684,0
1202,2751,708,-6
1202,37,8948,-5
1202,1559,16908,9
1202,2687,1292,-2
1202,1833,4776,9
1202,1480,2864,5
1202,4,34396,7
1202,1112,368,2
277,1117,26572,-3
277,2091,3456,2
277,2400,200,-5
277,357,4044,5
277,2308,15248,2
277,2486,7184,2
2292,1655,5436,0
2292,746,9484,1
2292,2123,14624,13
2292,1146,5052,7
2292,1610,3372,0
2292,1634,3500,7
2292,2351,3916,10
2292,2413,5140,8
2292,1937,20752,0
2292,174,52552,5
2292,772,3368,1
2292,2171,16108,10
2292,2559,11804,8
2292,454,4996,8
1665,1836,37864,1
1665,2289,19120,-8
1665,836,9908,1
1665,1634,8752,0
1665,2748,60988,-1
1665,174,90832,-2
1665,1012,1672,7
1665,2107,22480,3
125,1298,6520,6
125,67,2612,-6
125,529,1448,4
125,793,2248,3
125,1167,3856,-2
125,118,5200,-1
125,2263,4448,1
125,508,2956,-2
125,1898,3000,2
125,670,3232,-4
125,2748,11968,-2
125,2392,2640,-8
125,2015,13100,-8
125,2409,2476,-5
125,1168,25276,1
125,327,6856,-1
125,857,4448,-2
125,1748,2508,-2
125,1380,10312,6
125,1565,23128,-8
125,2399,1776,3
125,2559,16240,0
125,256,12628,2
1993,535,16264,2
1993,2201,748,8
1993,401,12788,-4
1993,2373,3060,1
1993,1706,1960,1
1993,1101,2896,4
1993,1353,17432,7
1993,2440,2604,1
1993,1321,872,-7
1993,2707,700,4
1993,987,4104,3
1993,184,3896,2
1993,2487,4884,-1
1993,1928,5040,5
1993,710,10204,-3
1993,1562,9376,5
2351,2516,2108,4
2351,429,4756,-1
2351,2289,5016,-11
2351,1222,1152,-2
2351,148,18244,-2
2351,1130,2168,-3
2351,1434,11144,-1
2351,1952,3800,-1
2351,2748,4260,-4
2351,224,16868,-9
2351,2579,16332,-6
2351,1634,3372,-3
2351,93,3684,-3
2351,209,3256,-7
2351,174,44424,-5
2351,828,26084,-9
2351,1970,16296,-1
2351,1878,5704,-8
2351,1039,4972,-4
2351,1396,360,-1
2351,654,956,-9
2351,746,7696,-9
2351,3,3404,-3
2351,1351,14360,-3
2351,2559,61928,-2
2351,1566,5476,-1
2351,313,11460,4
2351,1836,16228,-2
1249,58,3876,-10
1249,2529,9848,-12
1249,1377,3460,-6
1249,2009,1904,-5
1249,1244,1856,-1
1249,937,6372,2
1249,667,7436,2
1249,675,1168,0
1249,327,10584,-5
1249,641,21236,-2
1249,1330,13468,-6
1249,2633,9576,-4
1249,2671,164,-1
1249,2161,9384,-5
1249,1263,14720,-7
1249,1256,1100,-6
1249,794,1312,-2
1249,2540,5716,-11
1249,2446,5160,-6
1249,246,7348,-13
1249,1826,15028,-7
1249,2772,1244,-9
1249,1543,3084,-9
1249,2797,2484,-12
1249,875,23460,-10
1249,525,4464,-1
2218,2270,2160,-12
2218,2654,7012,-4
2218,2026,336,-10
2218,1155,13972,-5
2218,543,2836,-8
2218,1611,2284,-4
2218,327,1552,-4
2218,698,24964,-9
2218,467,27704,-6
2218,534,15484,-12
2218,1299,15560,3
2218,2384,6848,-5
2218,1841,3816,-7
2218,2399,1920,0
2218,681,3588,-4
2218,2742,2992,-10
2218,2309,596,3
2218,2206,4416,3
2218,820,17260,-5
2218,374,30636,0
2218,2348,3904,2
2218,1377,764,-5
1198,2430,18984,5
1198,294,2952,-4
1198,2415,6568,1
1198,2748,360,0
1198,174,23248,-1
1198,1505,3468,1
1198,1634,3176,1
1198,2321,4328,7
1198,746,12640,-5
1198,2559,11716,2
1198,1493,13044,5
175,815,18428,-6
175,304,7600,0
175,529,14244,1
175,598,8704,0
175,227,1504,-5
175,679,21868,-5
175,353,1572,0
175,803,3944,-5
175,606,13840,3
175,1889,3016,-4
175,1142,23088,0
175,1173,13636,-12
175,1440,10904,-10
175,1143,528,-4
13,1369,28896,6
13,648,16604,-7
13,1127,8348,-5
13,2071,5764,-2
13,234,1164,-7
2507,2473,256,-8
2507,737,1864,-6
2507,1993,1968,-6
2797,1263,1468,5
2797,1918,2368,5
2797,2506,1920,5
2797,2150,8840,-1
2797,2280,7720,3
2797,1440,916,0
2797,362,3828,7
2797,1673,2128,10
2797,2127,10284,3
2797,1015,8972,13
2806,1173,18816,-12
2806,579,2528,-4
2806,67,1408,-9
2806,1518,204,-12
2806,2384,4576,-5
2806,63,3680,-10
2806,2196,6544,-7
2806,1168,11496,-2
2806,2514,1996,-10
2806,1273,416,-10
2806,2748,1864,-5
2806,622,11624,-12
2806,1563,5912,-9
2806,362,26836,-4
2806,452,2036,-3
2806,1330,5912,-5
2620,260,11728,5
2620,1515,1720,-6
2620,174,6312,-3
2620,2856,5788,6
2620,187,3860,-1
2620,397,29100,-2
2620,1745,36956,3
2620,67,3376,-6
2620,360,2776,1
2160,108,1040,7
2160,1096,4428,10
2160,1336,16532,7
2160,2559,2412,7
2160,1377,19368,5
2160,1389,1132,10
2160,2216,3092,9
2160,2087,18360,7
2160,932,6332,-1
2160,2807,10920,9
2160,610,13912,-1
2160,793,188,10
2160,2748,11228,5
2160,2448,18720,1
2160,2791,2540,4
2160,439,1748,7
2160,1784,3056,12
2160,764,8272,13
2160,2204,400,10
2160,909,2748,6
2160,2639,10892,8
2160,2291,15732,2
828,2748,20492,5
828,1634,42964,6
828,174,12236,4
828,1417,1276,11
828,2038,11752,2
828,1422,7928,8
353,2796,13836,-7
353,20,24964,0
353,2747,2516,-2
353,2204,920,0
353,2310,7620,-3
353,61,608,-9
353,974,10828,-4
353,2742,4524,-10
353,902,924,0
353,2766,9844,-10
353,641,3924,0
353,1837,16616,-1
353,2384,3444,-4
353,2309,1220,4
353,2631,7460,0
353,1908,9084,-4
353,1864,18248,0
353,529,74012,2
353,1256,11492,-4
353,369,18160,-4
353,2238,33756,2
353,2396,3812,-3
353,59,180,-4
353,381,2300,-4
353,1173,35120,-11
353,2291,308,-7
353,2159,3488,-7
353,2546,912,0
353,1674,9228,4
2697,612,3576,-8
2697,2131,3688,5
2697,1987,160,5
2697,363,16556,5
2697,1377,4676,-1
2697,1094,6076,-4
2697,1502,3424,-8
2697,1353,2580,6
2697,1664,19552,7
1823,1148,6896,-6
1823,826,3744,-10
1823,13,9636,-7
1823,1958,62972,0
2627,2465,9244,7
2627,1894,8800,3
2627,2509,14628,-1
2627,1111,656,-8
2627,1733,2148,7
2627,875,16860,-5
2627,1541,13308,-6
2627,706,3600,-5
2097,974,396,-8
2097,724,208,-11
2097,595,956,-4
2097,761,6736,0
2097,369,4436,-8
2097,2455,7692,-15
2097,2159,5136,-11
2097,579,14420,-7
2097,2072,8924,-15
2097,20,25460,-4
2097,795,3984,-8
2097,698,9528,-12
2097,2161,528,-7
2097,2447,1960,-10
2097,815,2292,-9
2097,187,2432,-7
2097,2796,8104,-11
2097,63,3220,-13
2097,364,12804,-11
2097,2101,1232,0
2097,1883,15056,-8
2097,2204,10152,-3
2097,1812,2948,-14
2097,2603,33676,0
2097,2384,1812,-8
2097,1173,24212,-15
2097,2399,10460,-3
2097,62,2480,-6
2303,2229,6720,8
2303,1321,4244,0
2303,1484,8516,12
2303,2425,5292,11
2303,2042,4708,12
2303,2258,5800,15
2303,1870,760,8
2303,1336,2344,9
2303,2160,14464,2
2303,1096,664,12
2303,2557,9288,0
2303,110,3972,8
2303,1588,8600,13
2303,1978,2708,13
2303,2029,6052,0
2303,1875,568,12
2303,2224,12076,4
2303,1974,12504,12
2303,1195,3308,0
2303,1185,4748,0
2303,1377,1884,7
2303,1826,1972,6
2303,1480,35008,11
61,267,644,-2
61,1826,8024,4
61,1273,192,0
61,1565,4788,-1
61,815,22640,4
61,2481,3964,13
2502,183,4820,0
2502,2384,1408,4
2502,353,13244,8
2502,1864,10164,9
2502,1253,5520,5
2502,1909,11804,9
2502,1050,2388,9
2502,1730,23780,12
2502,2072,3460,-3
2796,1664,4040,11
2796,2094,1348,1
2796,399,404,7
2796,2852,3008,2
2796,20,1788,7
2796,1975,4752,8
2796,353,28020,7
2796,2719,12716,2
2796,1147,20884,1
2796,2101,18032,11
2796,945,11764,7
2796,2348,1168,10
2796,1864,2648,8
2796,1377,1508,3
2796,2748,10140,3
2796,592,8220,6
2796,691,264,3
2796,1684,7712,-1
2796,1173,47492,-4
2796,2307,2148,1
2796,1203,256,-2
1064,228,5436,-6
1064,1312,7168,-10
1064,172,7060,-7
1064,73,7020,-11
1064,198,4540,-7
1064,996,1020,0
1064,1879,7056,-15
1064,844,15336,0
1064,1178,1376,-11
1064,1801,7084,-12
1064,1270,4260,-8
1064,178,7352,-7
1064,1747,4684,-5
1064,1239,19320,-9
1064,2707,4408,-4
1064,1888,2496,-11
1064,2448,208,-12
1064,1189,1192,-10
1064,91,10984,-6
1064,2431,9900,-12
1064,1341,5044,-7
1064,501,13424,-8
1064,680,22956,-4
1064,1133,6260,-3
1064,375,452,-14
1735,174,33680,-7
1735,746,6164,-11
1735,83,3128,-4
1735,659,23680,0
1735,2104,3612,-9
1735,1091,14420,-10
1735,2024,5112,0
1735,1198,1348,-6
1735,313,2204,2
1735,563,32604,-2
1735,2855,17804,-11
1735,2263,588,-3
1735,1505,1736,-5
1199,1198,15860,-5
1199,2349,4464,-3
1199,2351,8616,0
1199,491,3568,0
1199,195,22032,-4
1199,2521,1968,-9
1199,2611,5556,1
1199,174,888,-6
1199,2048,5240,-10
1199,426,20988,-4
1199,344,16076,-5
1199,2456,2824,-7
1199,2681,14472,-10
1199,836,12700,-3
1478,1480,3940,7
1478,196,5532,8
1478,1305,13460,6
1478,2425,4028,7
1478,1948,7832,5
846,1504,2668,1
846,1745,2020,4
846,2559,20936,1
846,2384,5540,-1
846,2745,22000,-8
846,594,5192,-2
846,67,3272,-5
2731,1289,1932,-10
2731,1173,32932,-12
2731,501,21664,-5
2731,1060,22292,-12
2731,2010,13436,0
2731,2497,2292,-4
2731,2280,20720,-8
2731,2415,25528,-4
2731,1745,4924,0
2731,2512,2120,0
2731,2809,520,3
2731,1186,5100,0
2731,339,256,-4
2731,1576,2140,-2
2731,2506,16176,-6
2731,1377,11936,-5
2731,2748,1176,-5
2731,2249,27476,-10
2731,1437,4080,-3
2731,1613,33964,1
