neuron_id,angle_shown,rate,rate_error
864691135568645100,5,5.13315654,0.45153022
864691135568645100,6,1.46405366,0.15169822
864691135568645100,7,1.99493074,0.15980632
864691136578693396,0,6.92923995,0.77788056
864691136578693396,1,7.91295698,0.76996995
864691136578693396,2,5.16254943,0.50685252
864691136578693396,3,7.09895528,0.52726825
864691136578693396,4,11.24630117,0.89345452
864691136578693396,5,15.22462419,1.01296091
864691136578693396,6,9.70345359,0.75127244
864691136578693396,7,11.05608371,0.78269752
864691135658872706,0,2.2705872,0.3210525
864691135658872706,1,1.46144394,0.13989325
864691135658872706,2,2.70169885,0.25510178
864691135658872706,3,5.84283797,0.60313934
864691135658872706,4,12.25082692,1.31992889
864691135658872706,5,6.0071132,0.58722495
864691135658872706,6,4.71733938,0.68164614
864691135658872706,7,2.48251731,0.39288985
864691135469195090,0,2.23518741,0.14796626
864691135469195090,1,1.18462846,0.11681329
864691135469195090,2,0.47518182,0.05355227
864691135469195090,3,0.73191371,0.08166323
864691135469195090,4,1.37188099,0.12866606
864691135469195090,5,1.45996888,0.11934843
864691135469195090,6,1.75262394,0.14513055
864691135469195090,7,1.73214167,0.13205344
864691135502463157,0,2.2906683,0.17056225
864691135502463157,1,2.11491699,0.15171413
864691135502463157,2,2.30497486,0.25043879
864691135502463157,3,2.14548079,0.21579374
864691135502463157,4,2.03344284,0.24816803
864691135502463157,5,1.79817816,0.15258408
864691135502463157,6,1.40363037,0.21565911
864691135502463157,7,1.55316251,0.14988366
864691135345542559,0,3.75506695,0.21941366
864691135345542559,1,2.30865589,0.15117003
864691135345542559,2,3.19360533,0.1774079
864691135345542559,3,2.75982111,0.14992453
864691135345542559,4,2.97998088,0.18798057
864691135345542559,5,3.01098569,0.18379859
864691135345542559,6,2.68292662,0.17398007
864691135345542559,7,3.82657976,0.19836193
864691136195087592,0,1.58195015,0.21186368
864691136195087592,1,2.07452032,0.29778454
864691136195087592,2,1.27509034,0.15393037
864691136195087592,3,1.26627285,0.16228976
864691136195087592,4,3.43836013,0.41250417
864691136195087592,5,1.14363583,0.16629586
864691136195087592,6,1.43852828,0.19861009
864691136195087592,7,1.01933056,0.10216123
864691135584995960,0,4.25009315,0.57370581
864691135584995960,1,5.28132766,0.52381154
864691135584995960,2,6.48454099,0.58747721
864691135584995960,3,11.86252987,1.05397831
864691135584995960,4,15.98041418,1.11318805
864691135584995960,5,10.67290292,0.80207988
864691135584995960,6,6.11102037,0.62557545
864691135584995960,7,3.96969334,0.32324019
864691136090095415,0,13.13694064,0.80057201
864691136090095415,1,11.03703936,0.79573767
864691136090095415,2,9.311199,0.6991449
864691136090095415,3,5.9903033,0.5771138
864691136090095415,4,9.2901626,0.67835658
864691136090095415,5,7.51517268,0.51874883
864691136090095415,6,16.1944649,1.46377757
864691136090095415,7,11.04419997,0.88416172
864691136903934386,0,3.03826755,0.26496238
864691136903934386,1,3.11175383,0.24693805
864691136903934386,2,10.46336704,0.80402954
864691136903934386,3,9.78754227,0.68154023
864691136903934386,4,5.88412781,0.38374301
864691136903934386,5,4.68080488,0.34266524
864691136903934386,6,3.08726007,0.2326917
864691136903934386,7,2.94422417,0.22150336
864691136952795615,0,6.94157618,0.50196717
864691136952795615,1,4.49612757,0.3057607
864691136952795615,2,4.14169532,0.36551485
864691136952795615,3,2.86877356,0.23949173
864691136952795615,4,6.14534762,0.4590593
864691136952795615,5,6.47998915,0.53672886
864691136952795615,6,4.89149294,0.36329077
864691136952795615,7,7.60986114,0.55205181
864691137054599542,0,1.45746644,0.18711937
864691137054599542,1,1.00305418,0.13527559
864691137054599542,2,1.49488604,0.14124396
864691137054599542,3,2.10880234,0.32320241
864691137054599542,4,3.04489206,0.30326965
864691137054599542,5,1.05665191,0.1291769
864691137054599542,6,1.04930861,0.16239895
864691137054599542,7,1.00003135,0.10670201
864691135618537359,0,8.87150525,0.63565453
864691135618537359,1,7.677267,0.53881203
864691135618537359,2,3.9110409,0.26677799
864691135618537359,3,3.92198244,0.26237112
864691135618537359,4,3.32920801,0.21352296
864691135618537359,5,4.04819614,0.2639883
864691135618537359,6,4.88778591,0.3618451
864691135618537359,7,5.86911539,0.32014616
864691135545555752,0,2.13058613,0.21277888
864691135545555752,1,2.17522398,0.31209431
864691135545555752,2,0.66206094,0.08469864
864691135545555752,3,0.69431326,0.09348723
864691135545555752,4,1.5908928,0.34338576
864691135545555752,5,2.06040219,0.36247869
864691135545555752,6,1.2182046,0.11030652
864691135545555752,7,1.30767137,0.15610147
864691135740980075,0,6.89469713,0.50396713
864691135740980075,1,8.12829916,0.62053418
864691135740980075,2,3.58125785,0.26712209
864691135740980075,3,3.39992886,0.2405673
864691135740980075,4,2.67250571,0.19561693
864691135740980075,5,2.97535285,0.21876937
864691135740980075,6,3.26583667,0.24814011
864691135740980075,7,4.14921493,0.28507168
864691136362269410,0,4.20830999,0.30988276
864691136362269410,1,6.92119657,0.56035836
864691136362269410,2,3.42912701,0.21800882
864691136362269410,3,3.77340427,0.36089633
864691136362269410,4,2.70995466,0.25305194
864691136362269410,5,4.36922076,0.33510033
864691136362269410,6,2.90697447,0.20874203
864691136362269410,7,2.94101414,0.23650861
864691136371466120,0,2.48937862,0.14456129
864691136371466120,1,4.19968644,0.20937452
864691136371466120,2,4.30103935,0.20113454
864691136371466120,3,3.91465795,0.19244432
864691136371466120,4,4.27201222,0.27479152
864691136371466120,5,2.49936435,0.15905584
864691136371466120,6,2.28295313,0.11956754
864691136371466120,7,1.81049791,0.12216086
864691134965342239,0,14.56192912,0.94090249
864691134965342239,1,10.32656151,0.71110947
864691134965342239,2,6.65455511,0.49474408
864691134965342239,3,5.4444925,0.49195205
864691134965342239,4,6.47369712,0.52010711
864691134965342239,5,5.37028247,0.41663339
864691134965342239,6,10.22994986,0.85899686
864691134965342239,7,14.19839386,1.06348966
864691135927409422,0,5.30323465,0.4030513
864691135927409422,1,3.67588267,0.37970504
864691135927409422,2,2.184662,0.24172209
864691135927409422,3,1.72509972,0.22522762
864691135927409422,4,1.03424298,0.10802876
864691135927409422,5,2.32418324,0.33303103
864691135927409422,6,2.13330914,0.21875965
864691135927409422,7,9.76212552,1.53008726
864691136391379839,0,5.06133078,0.29811155
864691136391379839,1,3.85242811,0.21911123
864691136391379839,2,4.33942993,0.24905212
864691136391379839,3,3.91540947,0.23651183
864691136391379839,4,4.0712377,0.22200619
864691136391379839,5,2.8691363,0.17431207
864691136391379839,6,3.96150427,0.28765411
864691136391379839,7,4.87370929,0.30416889
864691136287563459,0,6.47346716,0.59283735
864691136287563459,1,8.05328655,0.94794908
864691136287563459,2,13.53994375,1.40635605
864691136287563459,3,37.75849641,3.13726094
864691136287563459,4,44.88377653,3.96057097
864691136287563459,5,22.60888187,2.31162024
864691136287563459,6,15.26080486,2.08691868
864691136287563459,7,5.75220121,0.58478398
864691136674420615,0,5.47293418,0.61372497
864691136674420615,1,6.83681426,0.60373724
864691136674420615,2,4.60152737,0.34040176
864691136674420615,3,2.63396365,0.31646123
864691136674420615,4,1.97271893,0.20920188
864691136674420615,5,1.56473126,0.21364103
864691136674420615,6,2.88709051,0.29602658
864691136674420615,7,3.88745728,0.47152468
864691136312785469,0,9.71582841,1.24658852
864691136312785469,1,4.07790454,0.51436493
864691136312785469,2,4.33463041,0.72216189
864691136312785469,3,1.39210625,0.35736867
864691136312785469,4,1.5097808,0.32403061
864691136312785469,5,0.71695047,0.12610168
864691136312785469,6,4.3822666,1.01900219
864691136312785469,7,7.23144288,1.09098673
864691135565544983,0,5.14692759,0.34536152
864691135565544983,1,4.37486628,0.41332131
864691135565544983,2,3.10038591,0.2048951
864691135565544983,3,3.57014702,0.2412421
864691135565544983,4,3.10054163,0.19726276
864691135565544983,5,2.41471448,0.20195337
864691135565544983,6,5.57154071,0.44309668
864691135565544983,7,3.39821386,0.25399727
864691135969505637,0,3.67737127,0.32610612
864691135969505637,1,5.23015044,0.38563518
864691135969505637,2,2.89088084,0.2974631
864691135969505637,3,1.55678135,0.15126368
864691135969505637,4,1.77025446,0.1380148
864691135969505637,5,1.4228439,0.1758082
864691135969505637,6,2.72303686,0.34896076
864691135969505637,7,1.66793109,0.15057454
864691135693691071,0,2.56180537,0.1756264
864691135693691071,1,3.63428767,0.20158649
864691135693691071,2,1.5585069,0.11716529
864691135693691071,3,3.44269009,0.21176766
864691135693691071,4,2.84948263,0.18903084
864691135693691071,5,2.06083697,0.1389477
864691135693691071,6,1.42743476,0.12276796
864691135693691071,7,2.17957792,0.17173745
864691135276505573,0,1.50059651,0.20416545
864691135276505573,1,1.1212322,0.17000809
864691135276505573,2,2.03056925,0.16469911
864691135276505573,3,0.93893087,0.12846326
864691135276505573,4,0.98708958,0.14345333
864691135276505573,5,2.69126036,0.32298469
864691135276505573,6,2.70555425,0.30041293
864691135276505573,7,1.768608,0.2066675
864691136452016127,0,5.60087813,0.38479754
864691136452016127,1,4.83816132,0.31292451
864691136452016127,2,7.35847745,0.51435337
864691136452016127,3,5.44483343,0.41937294
864691136452016127,4,5.5366572,0.34733212
864691136452016127,5,6.24346708,0.48980941
864691136452016127,6,4.11689417,0.31698483
864691136452016127,7,5.88806949,0.32948456
864691135156821860,0,8.37250226,0.546222
864691135156821860,1,9.80628115,0.59169443
864691135156821860,2,4.29274932,0.30663242
864691135156821860,3,3.60352351,0.22632181
864691135156821860,4,3.19744052,0.24195836
864691135156821860,5,3.46742799,0.32563812
864691135156821860,6,4.38717601,0.28021579
864691135156821860,7,7.29840025,0.43986087
864691135777989728,0,1.8098639,0.21813163
864691135777989728,1,4.26928159,0.44562275
864691135777989728,2,6.11628044,0.57490509
864691135777989728,3,23.76065145,1.28813101
864691135777989728,4,21.40616525,1.1310385
864691135777989728,5,13.87510371,1.1496071
864691135777989728,6,5.27555967,0.4696491
864691135777989728,7,1.86432576,0.21740702
864691136196056140,0,6.59143542,0.32843369
864691136196056140,1,6.24438905,0.40676696
864691136196056140,2,7.14147402,0.54663389
864691136196056140,3,4.681744,0.33907982
864691136196056140,4,3.12152902,0.20339035
864691136196056140,5,3.20112982,0.21600137
864691136196056140,6,5.00314906,0.25216141
864691136196056140,7,6.71604479,0.38943001
864691135889236873,0,1.03404569,0.08278466
864691135889236873,1,2.09996659,0.19688206
864691135889236873,2,1.64761712,0.11557155
864691135889236873,3,2.41176684,0.30970086
864691135889236873,4,2.0502948,0.17054073
864691135889236873,5,1.66045946,0.13482664
864691135889236873,6,0.92216858,0.0889881
864691135889236873,7,1.54271214,0.1184373
864691135491497191,0,9.75888254,0.76560606
864691135491497191,1,11.52165651,1.09241533
864691135491497191,2,8.53650068,0.8626098
864691135491497191,3,6.81291115,0.68500186
864691135491497191,4,11.44038593,1.0143389
864691135491497191,5,13.8079662,1.01095452
864691135491497191,6,3.74286535,0.37863665
864691135491497191,7,13.30679302,1.2846957
864691136333821619,0,1.16424832,0.12603834
864691136333821619,1,0.6976926,0.09545947
864691136333821619,2,0.79967086,0.09687138
864691136333821619,3,0.63494043,0.09253564
864691136333821619,4,0.3467359,0.07569589
864691136333821619,5,0.50738976,0.09560927
864691136333821619,6,0.44769466,0.07001232
864691136333821619,7,1.5865074,0.17434195
864691136419443863,0,2.68301539,0.22420465
864691136419443863,1,3.26045139,0.22885774
864691136419443863,2,3.4480768,0.25079194
864691136419443863,3,4.54383058,0.31444895
864691136419443863,4,4.68126859,0.34198388
864691136419443863,5,4.50834153,0.27508255
864691136419443863,6,2.44434556,0.20340688
864691136419443863,7,2.49602053,0.17608031
864691135571145965,0,3.2380436,0.22707744
864691135571145965,1,3.69931703,0.25858719
864691135571145965,2,2.16143968,0.22757337
864691135571145965,3,3.17164766,0.24261984
864691135571145965,4,3.09626793,0.20347178
864691135571145965,5,1.97536791,0.16422085
864691135571145965,6,1.99708299,0.15965785
864691135571145965,7,2.39469805,0.19274388
864691135503443549,0,1.5730753,0.18263214
864691135503443549,1,1.2686377,0.19084286
864691135503443549,2,0.42651995,0.07828089
864691135503443549,3,0.81306282,0.1010057
864691135503443549,4,0.99041638,0.11130946
864691135503443549,5,1.16246786,0.21158802
864691135503443549,6,0.83337622,0.10006881
864691135503443549,7,1.28064202,0.14490627
864691135640410427,0,5.43416813,0.4938146
864691135640410427,1,2.92544053,0.23643087
864691135640410427,2,5.24324071,0.59984443
864691135640410427,3,10.60786239,1.02596503
864691135640410427,4,5.35360353,0.63467774
864691135640410427,5,4.20490579,0.45710341
864691135640410427,6,4.38584158,0.40709482
864691135640410427,7,2.88692703,0.36284655
864691135374393929,0,1.73686737,0.16414703
864691135374393929,1,1.34770538,0.12166602
864691135374393929,2,2.13892886,0.176998
864691135374393929,3,2.08040174,0.29597388
864691135374393929,4,3.31437633,0.30070679
864691135374393929,5,1.67405197,0.25429141
864691135374393929,6,4.81974635,0.45238089
864691135374393929,7,1.13061185,0.13017039
864691135323745436,0,7.10266736,0.36363467
864691135323745436,1,4.35959881,0.23809972
864691135323745436,2,4.75081762,0.29556468
864691135323745436,3,5.16754076,0.28557929
864691135323745436,4,5.61351717,0.36656107
864691135323745436,5,3.70652954,0.23190997
864691135323745436,6,6.85731081,0.42588703
864691135323745436,7,5.49293189,0.37237569
864691136521786001,0,1.70696794,0.15032637
864691136521786001,1,2.15953528,0.17089885
864691136521786001,2,2.65784044,0.23237006
864691136521786001,3,3.16103445,0.20691627
864691136521786001,4,4.04188724,0.27283077
864691136521786001,5,1.74849794,0.14082769
864691136521786001,6,1.92039022,0.15563319
864691136521786001,7,1.36418937,0.12214261
864691135698591253,0,6.90234774,0.39152456
864691135698591253,1,4.6631517,0.37290639
864691135698591253,2,3.30625558,0.24868225
864691135698591253,3,4.18377332,0.44079111
864691135698591253,4,3.44076416,0.29149651
864691135698591253,5,2.0506975,0.19194197
864691135698591253,6,2.54416628,0.21331437
864691135698591253,7,3.1735437,0.2485578
864691135927710932,0,5.12438183,0.55146055
864691135927710932,1,5.40865802,0.37257467
864691135927710932,2,5.72334127,0.4648707
864691135927710932,3,10.23365155,0.8889918
864691135927710932,4,5.97803531,0.69600348
864691135927710932,5,15.44163237,1.23162074
864691135927710932,6,11.28645618,0.95953717
864691135927710932,7,6.85383211,0.62750332
864691136372208008,0,5.49907514,0.42885493
864691136372208008,1,5.67523576,0.47470619
864691136372208008,2,9.01962783,0.67980192
864691136372208008,3,5.20543085,0.42657853
864691136372208008,4,8.68062895,0.62066947
864691136372208008,5,3.75864449,0.37042902
864691136372208008,6,2.82932073,0.27507178
864691136372208008,7,4.63141261,0.49429506
864691135730908345,0,13.71392882,1.03698897
864691135730908345,1,13.10419547,0.93340747
864691135730908345,2,9.86235684,0.80011187
864691135730908345,3,25.10243792,1.88859538
864691135730908345,4,19.19365773,1.5632801
864691135730908345,5,21.31013996,1.75045134
864691135730908345,6,15.66151352,1.2404914
864691135730908345,7,16.75683542,1.32479207
864691135693574591,0,2.04259983,0.17448677
864691135693574591,1,1.2268865,0.11214271
864691135693574591,2,1.6577902,0.27096363
864691135693574591,3,2.70288402,0.18652018
864691135693574591,4,1.6636024,0.13971581
864691135693574591,5,2.14553872,0.16010048
864691135693574591,6,3.04166192,0.20470677
864691135693574591,7,2.93968136,0.18672571
864691135778000317,0,0.99379114,0.10487183
864691135778000317,1,0.87685791,0.09400488
864691135778000317,2,1.36360758,0.11697594
864691135778000317,3,1.56247924,0.12216665
864691135778000317,4,2.58842406,0.18997163
864691135778000317,5,2.0057042,0.16615819
864691135778000317,6,1.8273293,0.17044538
864691135778000317,7,1.49973945,0.13959701
864691135996158378,0,5.9418568,0.54903678
864691135996158378,1,6.76919573,0.67980173
864691135996158378,2,6.4517538,0.66790281
864691135996158378,3,6.26557489,0.5742566
864691135996158378,4,10.82514996,0.95064187
864691135996158378,5,12.79760063,1.40211486
864691135996158378,6,8.38515595,0.66453051
864691135996158378,7,11.67888257,0.98470081
864691135566192919,0,2.12186717,0.34822273
864691135566192919,1,1.72245366,0.16331711
864691135566192919,2,1.37098983,0.13457443
864691135566192919,3,0.9212236,0.1275644
864691135566192919,4,1.62364361,0.19139272
