pre_pt_root_id,post_pt_root_id,syn_volume
864691135890948233,864691136903438258,920
864691135890948233,864691137196933953,1984
864691135911301033,864691135502885954,1284
864691135911301033,864691135567397572,3980
864691135911301033,864691136362184930,3656
864691135911301033,864691136371182216,1892
864691135911301033,864691136619354765,4728
864691135911301033,864691137198192705,15372
864691135911348649,864691136362184930,2108
864691135911348649,864691136672922503,4496
864691135911348649,864691136674190983,7684
864691135911353001,864691135304431271,5492
864691135911353001,864691135501551682,17248
864691135911353001,864691135502885954,2084
864691135911353001,864691135539016050,2380
864691135916660582,864691135492363103,3440
864691135916843366,864691135446906002,13028
864691135916843366,864691135617319017,4252
864691135919630768,864691134941299811,5088
864691135919630768,864691134948788476,7232
864691135919630768,864691135013336054,2852
864691135919630768,864691135100920608,2880
864691135919630768,864691135257638831,95192
864691135919630768,864691135257653167,2600
864691135919630768,864691135278726305,2500
864691135919630768,864691135342089649,4872
864691135919630768,864691135349341655,48040
864691135919630768,864691135446517394,4084
864691135919630768,864691135446906002,356
864691135919630768,864691135447587156,13908
864691135919630768,864691135492363103,26032
864691135919630768,864691135495953808,1276
864691135919630768,864691135510305289,3016
864691135919630768,864691135538883954,14404
864691135919630768,864691135539016050,3688
864691135919630768,864691135561948641,576
864691135919630768,864691135564721175,1640
864691135919630768,864691135565536023,3772
864691135919630768,864691135567397572,2804
864691135919630768,864691135577983428,1364
864691135919630768,864691135618501775,952
864691135919630768,864691135693676735,11200
864691135919630768,864691135716059930,3052
864691135919630768,864691135719431729,2600
864691135919630768,864691135730986937,2440
864691135919630768,864691135738524017,632
864691135919630768,864691135754948557,4140
864691135919630768,864691135755100365,1740
864691135919630768,864691135759380814,7576
864691135919630768,864691135782088272,2676
864691135919630768,864691135808299549,1544
864691135919630768,864691135809888972,5076
864691135919630768,864691135838423955,3380
864691135919630768,864691135848308830,5220
864691135919630768,864691135884084592,9948
864691135919630768,864691135884875888,4116
864691135919630768,864691135919756208,17912
864691135919630768,864691135937859381,304
864691135919630768,864691135938777092,17524
864691135919630768,864691135938785845,5392
864691135919630768,864691135975441263,4508
864691135919630768,864691135987809539,3972
864691135919630768,864691135992352961,1740
864691135919630768,864691135992396225,15676
864691135919630768,864691135992481985,1952
864691135919630768,864691136006361802,11324
864691135919630768,864691136009445294,10580
864691135919630768,864691136010954659,18452
864691135919630768,864691136032457403,10828
864691135919630768,864691136033227451,4480
864691135919630768,864691136039701246,33820
864691135919630768,864691136106958809,10092
864691135919630768,864691136134683787,13024
864691135919630768,864691136144789556,4192
864691135919630768,864691136145101620,196
864691135919630768,864691136238779452,31728
864691135919630768,864691136287512259,4932
864691135919630768,864691136380074709,17348
864691135919630768,864691136444457603,6524
864691135919630768,864691136445189507,6832
864691135919630768,864691136445215875,12236
864691135919630768,864691136452509951,3460
864691135919630768,864691136619341965,29828
864691135919630768,864691136662456030,984
864691135919630768,864691136662890462,17300
864691135919630768,864691136724415997,6840
864691135919630768,864691136742457948,1284
864691135919630768,864691136952904159,15352
864691135919630768,864691136952923615,3820
864691135919630768,864691137196933953,5876
864691135919630768,864691137197818945,2616
864691135919630768,864691137198192705,1904
864691135919756208,864691135919756208,2480
864691135919756208,864691135946317604,9784
864691135919854768,864691136619341965,1508
864691135919854768,864691137198192705,1828
864691135919860912,864691134988389242,18672
864691135919860912,864691135270626725,21992
864691135919860912,864691135464485189,6272
864691135919860912,864691135783257395,1304
864691135919860912,864691135868699670,1256
864691135919860912,864691135987809539,11360
864691135919860912,864691136089938231,3936
864691135919860912,864691136137408381,11948
864691135919860912,864691136287512259,14820
864691135919860912,864691136662890462,3628
864691135919860912,864691136966711758,2916
864691135919956656,864691135308218182,6752
864691135919956656,864691135567397572,3004
864691135919956656,864691136952923615,15364
864691135919956656,864691137020607854,4152
864691135920232624,864691135323834780,16136
864691135920232624,864691135446906002,35012
864691135920232624,864691135447587156,3388
864691135920232624,864691135685707959,17192
864691135920232624,864691135866476165,8624
864691135920232624,864691135938785845,15868
864691135920232624,864691135988029699,11612
864691135920232624,864691136195094486,5424
864691135920232624,864691136210291644,17488
864691135920232624,864691136662890462,10992
864691135920232624,864691136903438258,4840
864691135927258126,864691135349341655,7840
864691135927258126,864691136313230909,4836
864691135927381774,864691135256956079,4972
864691135927381774,864691136662890462,352
864691135927463438,864691135398129697,11676
864691135927463438,864691135479355846,6844
864691135927463438,864691135518119818,2192
864691135927463438,864691135654570690,21428
864691135927463438,864691135759380814,12192
864691135927463438,864691135783382323,696
864691135927463438,864691135954578440,9804
864691135927463438,864691135975478127,20132
864691135927463438,864691135999858312,10036
864691135927463438,864691136123749926,2720
864691135927494158,864691135342116549,8528
864691135928029652,864691135446906002,1132
864691135928029652,864691135447432788,976
864691135928029652,864691135502885954,1300
864691135928029652,864691135698371605,1236
864691135928029652,864691135807190813,1388
864691135928029652,864691135816765775,248
864691135928029652,864691135884084592,232
864691135928029652,864691135919756208,380
864691135928029652,864691136057026264,1924
864691135928029652,864691136106958809,13088
864691135928029652,864691136144789556,328
864691135928029652,864691136391756671,224
864691135928029652,864691136619341965,1468
864691135928029652,864691136672922503,11380
864691135928129236,864691135341911729,55972
864691135928129236,864691135731213753,9276
864691135928129236,864691135938593077,17712
864691135928129236,864691136663714782,6740
864691135938604804,864691135475713856,4480
864691135938604804,864691136144789556,7836
864691135938629892,864691135066288964,1484
864691135938629892,864691135602899267,11296
864691135938629892,864691135876951891,13952
864691135938816260,864691135349341655,9900
864691135938843445,864691135304431271,9176
864691135938843445,864691135755115986,8564
864691135938843445,864691135865109630,44660
864691135939008565,864691135013336054,652
864691135939008565,864691135304431271,2676
864691135939008565,864691135567397572,2896
864691135939008565,864691135884875888,6660
864691135939008565,864691136010954659,6972
864691135939008565,864691136194583016,6196
864691135939008565,864691136617144539,208
864691135939008565,864691136619354765,4832
864691135939008565,864691136662890462,8916
864691135939017525,864691135693676735,7892
864691135939049988,864691134941495395,15272
864691135939049988,864691135257638831,5392
864691135939049988,864691135446906002,356
864691135939049988,864691135609704199,8088
864691135939049988,864691135755100365,16872
864691135939049988,864691136313230909,1484
864691135939200053,864691136006361802,15964
864691135939268661,864691135502848437,3944
864691135939268661,864691135572166437,12664
864691135939268661,864691135759380814,8936
864691135939268661,864691135865109630,716
864691135939268661,864691135866586245,3860
864691135939268661,864691136012582307,16932
864691135939268661,864691136286779075,26252
864691135939268661,864691136419312791,3576
864691135939268661,864691136953213663,6292
864691135939292981,864691135123112999,24576
864691135939292981,864691135489021242,21636
864691135939292981,864691136912104177,4360
864691135940881830,864691135257638831,1776
864691135940881830,864691135273844753,1588
864691135940881830,864691135374461128,4248
864691135940881830,864691135447432788,1016
864691135940881830,864691135447587156,800
864691135940881830,864691135501551682,9292
864691135940881830,864691135502885954,7744
864691135940881830,864691135509658121,16408
864691135940881830,864691135567728108,4948
864691135940881830,864691135616714857,1776
864691135940881830,864691135640200251,8716
864691135940881830,864691135698371605,2672
864691135940881830,864691135716059930,7892
864691135940881830,864691135807190813,12080
864691135940881830,864691135808091165,1572
864691135940881830,864691135864866268,5592
864691135940881830,864691135884084592,4744
864691135940881830,864691135947428388,1484
864691135940881830,864691136057026264,8528
864691135940881830,864691136106958809,1004
864691135940881830,864691136137408381,3228
864691135940881830,864691136144789556,19980
864691135940881830,864691136210291644,5600
