pt_root_id,cell_type,tuning_type,layer,position_original,axon_proof,dendr_proof,pref_ori,osi
864691135081899767,exc,,L4,[114928 172112  15224],non,non,,
864691135081902071,exc,,L23,[236896 108304  19588],non,non,,
864691135082162167,exc,,L23,[124928 115600  20747],non,non,,
864691135082183671,inh,,L23,[271136 109456  17522],non,non,,
864691135082196471,exc,,L23,[137424 155200  16236],non,non,,
864691135082196983,inh,,L23,[118016 149600  27206],non,non,,
864691135082286839,exc,,L23,[138736 134560  23554],non,non,,
864691135082303223,exc,,L23,[254400 122736  24922],non,non,,
864691135082308343,exc,,L4,[238352 158496  16406],non,non,,
864691135082308855,exc,,L4,[200992 156144  18390],non,non,,
864691135082310391,exc,,L23,[165552 124128  20102],non,non,,
864691135082417655,exc,,L23,[105536 142352  16826],non,non,,
864691135082426871,exc,,L23,[239040 111904  23316],non,non,,
864691135082427127,exc,,L23,[123968 149680  22584],non,non,,
864691135082427639,exc,,L23,[245920 129936  17772],non,non,,
864691135082432759,exc,,L4,[125568 175424  24160],non,non,,
864691135082455031,exc,,L23,[159568 137504  21668],non,non,,
864691135082459639,exc,,L23,[262768 132400  15217],non,non,,
864691135082473207,exc,,L23,[246384 118576  17266],non,non,,
864691135082478839,exc,,L23,[138576 144720  27276],non,non,,
864691135082490615,exc,,L4,[100848 172096  19440],non,non,,
864691135082492151,exc,,L23,[138736 139328  27139],non,non,,
864691135082506487,exc,,L4,[103376 163968  15107],non,non,,
864691135082507511,exc,,L23,[241520 126112  27103],non,non,,
864691135082510583,exc,,L4,[250384 149472  21966],non,non,,
864691135082525687,exc,,L23,[251888 106880  17902],non,non,,
864691135082526199,exc,,L23,[255104 129328  18655],non,non,,
864691135082533623,exc,,L23,[134080 149584  25909],non,non,,
864691135082534135,exc,,L23,[161008 110768  20814],non,non,,
864691135082539767,inh,,L23,[271056 144144  15915],non,non,,
864691135082542327,exc,,L23,[202352 107360  16619],non,non,,
864691135082552567,exc,,L23,[132256 113232  26716],non,non,,
864691135082553847,exc,,L23,[ 92560 138064  19284],non,non,,
864691135082583287,exc,,L23,[211824 128288  23390],non,non,,
864691135082584311,exc,,L23,[119952 153328  19288],non,non,,
864691135082589943,exc,,L23,[210160 124160  23228],non,non,,
864691135082593527,exc,,L23,[274160 132544  17706],non,non,,
864691135082595575,exc,,L23,[211328 147056  20359],non,non,,
864691135082596599,exc,,L4,[193312 162976  15362],non,non,,
864691135082600439,exc,,L23,[193440 117824  17303],non,non,,
864691135082632695,exc,,L4,[139600 171264  26865],non,non,,
864691135082639607,exc,,L4,[207024 170224  26716],non,non,,
864691135082642423,exc,,L4,[107504 174736  20169],non,non,,
864691135082646775,exc,,L23,[140944 125456  16366],non,non,,
864691135082664695,exc,,L4,[129312 176768  19689],non,non,,
864691135082679031,exc,,L23,[222496 108016  19486],non,non,,
864691135082698487,exc,,L23,[131696 117792  17653],non,non,,
864691135082698743,exc,,L23,[174480 114960  16553],non,non,,
864691135082703095,exc,,L23,[232864 142592  21823],non,non,,
864691135082714871,exc,,L23,[233232 135664  18022],non,non,,
864691135082718711,exc,,L4,[117488 171216  23714],non,non,,
864691135082723831,exc,,L4,[171584 159008  26724],non,non,,
864691135082725111,exc,,L4,[232064 161136  16633],non,non,,
864691135082726903,exc,,L23,[202832 133936  26262],non,non,,
864691135082727415,exc,,L4,[214176 163440  17692],non,non,,
864691135082729207,exc,,L23,[131488 132384  22391],non,non,,
864691135082730743,exc,,L23,[168080 146944  18362],non,non,,
864691135082733559,exc,,L23,[239392 131952  26277],non,non,,
864691135082734071,exc,,L23,[145472 151152  18745],non,non,,
864691135082735351,inh,,L23,[242192 123568  26360],non,non,,
864691135082736375,exc,,L4,[215696 165376  26056],non,non,,
864691135082737143,exc,,L23,[249632 125744  22247],non,non,,
864691135082737655,exc,,L4,[194464 161872  26915],non,non,,
864691135082756087,inh,,L23,[193568 112416  22884],non,non,,
864691135082758135,exc,,L23,[210192 147872  19040],non,non,,
864691135082763767,exc,,L23,[171712 128336  22290],clean,clean,,
864691135082765815,exc,,L23,[187264 114032  19268],non,non,,
864691135082766327,exc,,L23,[147040 154048  19794],non,non,,
864691135082817015,exc,,L4,[159744 161824  20654],non,non,,
864691135082818039,exc,,L23,[157296 153504  18933],non,non,,
864691135082833399,exc,,L4,[187776 163008  24730],non,non,,
864691135082846711,exc,,L23,[186080 148288  20933],clean,clean,,
864691135082847991,exc,,L23,[132848 113088  21920],non,non,,
864691135097770704,inh,,L23,[ 78656 139536  19690],non,non,,
864691135099838240,exc,,L23,[ 72880 155696  20931],non,non,,
864691135099840032,exc,,L4,[118224 170624  22682],non,non,,
864691135099854624,exc,,L23,[269328 145792  17050],non,non,,
864691135100268064,exc,,L4,[119904 174048  26689],non,non,,
864691135100414496,exc,,L23,[137024 135648  17003],non,non,,
864691135100415776,exc,,L23,[213872 111616  21585],non,non,,
864691135100451360,exc,,L23,[246736 113504  18412],non,non,,
864691135100463392,exc,,L23,[251216 105376  23502],non,non,,
864691135100604448,exc,,L23,[182592 122624  21768],extended,extended,,
864691135100614432,exc,,L23,[132960 120816  16507],non,non,,
864691135100614944,exc,,L23,[208752 109840  19498],non,non,,
864691135100615456,exc,,L23,[250256 140016  15865],non,non,,
864691135100622112,exc,,L23,[151616 144608  15237],non,non,,
864691135100625440,exc,,L23,[102992 116752  22736],non,non,,
864691135100661024,exc,,L4,[110528 182352  17888],non,non,,
864691135100665376,exc,,L23,[113888 118048  22125],non,non,,
864691135100681760,exc,,L23,[142272 142048  20653],non,non,,
864691135100682784,exc,,L23,[252912 130048  15093],non,non,,
864691135100695328,exc,,L23,[171792 140608  27541],non,non,,
864691135100703776,exc,,L23,[150112 121216  20387],non,non,,
864691135100714784,exc,,L23,[179776 122736  16847],non,non,,
864691135100718112,exc,,L4,[220768 152928  19006],non,non,,
864691135100727840,exc,,L23,[233952 118096  20415],non,non,,
864691135100736544,inh,,L23,[121728 134672  17859],non,non,,
864691135100755232,exc,,L23,[274976 139008  17060],non,non,,
864691135100758304,exc,,L23,[239040 118288  16931],non,non,,
864691135100770336,exc,,L23,[180960 123200  17110],non,non,,
864691135100776736,exc,,L23,[104512 138880  21094],non,non,,
864691135100777760,exc,,L23,[201984 114896  21757],non,non,,
864691135100781344,exc,,L4,[107232 164272  24600],non,non,,
864691135100792864,exc,,L23,[166448 149344  16268],non,non,,
864691135100828960,exc,,L4,[125680 170016  15192],non,non,,
864691135100832288,exc,,L23,[272368 118624  16089],non,non,,
864691135100837408,exc,,L23,[111968 159024  15395],non,non,,
864691135100864800,exc,,L23,[173552 143920  16292],non,non,,
864691135100887072,inh,,L23,[242880 112048  16299],non,non,,
864691135100894752,exc,,L23,[218736 105392  26805],non,non,,
864691135100897056,exc,,L23,[115056 152048  16159],non,non,,
864691135100907552,exc,,L4,[246064 150688  22044],non,non,,
864691135100913952,exc,,L23,[197968 134336  25820],non,non,,
864691135100922400,exc,,L4,[200848 171360  16321],non,non,,
864691135100925984,exc,,L23,[199712 106992  15912],non,non,,
864691135100933664,exc,,L23,[239728 147392  16996],non,non,,
864691135100933920,exc,,L23,[188864 142880  19911],non,non,,
864691135100934688,exc,,L23,[233712 144576  20887],non,non,,
864691135100936736,exc,,L4,[216992 157472  24500],non,non,,
864691135100938784,exc,,L23,[203072 138336  23077],non,non,,
864691135100940576,exc,,L23,[128144 133744  24048],non,non,,
864691135100947488,exc,,L23,[208096 148896  18072],non,non,,
864691135100970016,exc,,L4,[209408 154464  17537],non,non,,
864691135100975136,exc,,L23,[190592 118448  19342],non,non,,
864691135101050144,exc,,L23,[222480 118368  17035],non,non,,
864691135103968077,exc,,L4,[269008 149648  19427],non,non,,
864691135103981389,exc,,L4,[ 91088 180896  21207],non,non,,
864691135103997517,exc,,L23,[109968 159440  22951],non,non,,
864691135104006477,exc,,L23,[ 90864 131184  15741],non,non,,
864691135104015693,exc,,L4,[272912 147168  15135],non,non,,
864691135104016973,exc,,L4,[228800 166208  27615],non,non,,
864691135104212557,exc,,L23,[250832 147360  22426],non,non,,
864691135104612429,exc,,L23,[210512 117248  21641],non,non,,
864691135104616013,exc,,L23,[247904 137424  17156],non,non,,
864691135104636749,exc,,L4,[184544 170224  19128],non,non,,
864691135104669005,exc,,L23,[174896 123888  21342],clean,clean,,
864691135104769101,exc,,L4,[114688 168304  22804],non,non,,
864691135104775757,exc,,L23,[240400 136544  18505],non,non,,
864691135104786253,exc,,L4,[189200 163200  25064],non,non,,
864691135104796749,exc,,L23,[114576 136160  21839],non,non,,
864691135104810829,exc,,L23,[195264 121792  21894],non,non,,
864691135104813133,exc,,L23,[228784 108960  21239],non,non,,
864691135104837197,exc,,L23,[133456 156416  23968],non,non,,
864691135104845133,exc,,L23,[118432 155440  18554],non,non,,
864691135104849229,exc,,L23,[270400 139728  20054],non,non,,
864691135104870221,exc,,L4,[237648 155152  24830],non,non,,
864691135104873549,exc,,L23,[185840 133984  18523],non,non,,
864691135104876365,exc,,L23,[ 87616 150208  20718],non,non,,
864691135104883533,exc,,L23,[ 95808 161600  19033],non,non,,
864691135104887117,exc,,L23,[227232 108448  15408],non,non,,
864691135104911693,exc,,L23,[148304 129584  22189],non,non,,
864691135104912205,exc,,L23,[236368 107392  19788],non,non,,
864691135104916813,exc,,L23,[188720 135952  19113],non,non,,
864691135104920397,inh,,L23,[267200 113216  15451],non,non,,
864691135104922957,exc,,L4,[110416 173040  23559],non,non,,
864691135104934733,exc,,L23,[218032 116592  25758],non,non,,
864691135104935501,exc,,L23,[100560 124848  22431],non,non,,
864691135104956493,exc,,L23,[122832 127424  18125],non,non,,
864691135104957261,exc,,L4,[168464 165040  26691],non,non,,
864691135104964685,exc,,L23,[226384 139024  19677],non,non,,
864691135104971085,exc,,L23,[225440 133008  16385],non,non,,
864691135104972365,exc,,L23,[224032 148384  26780],non,non,,
864691135104977485,exc,,L23,[215184 143984  24457],non,non,,
864691135104981837,exc,,L4,[199456 167696  23565],non,non,,
864691135104986957,exc,,L23,[236112 108144  17948],non,non,,
864691135104994637,exc,,L23,[176256 138672  15716],non,non,,
864691135104998477,exc,,L4,[241456 151552  20890],non,non,,
864691135105009997,exc,,L23,[163456 118512  24797],non,non,,
864691135105011277,exc,,L23,[250128 122480  19969],non,non,,
864691135105015885,exc,,L23,[127184 125472  17030],non,non,,
864691135105020749,exc,,L23,[112400 160480  21962],non,non,,
864691135105030221,exc,,L23,[ 99952 158912  17409],non,non,,
864691135105041229,exc,,L23,[263664 130320  22501],non,non,,
864691135105043533,exc,,L23,[217520 113280  24337],non,non,,
864691135105044045,exc,,L4,[156528 157808  20174],non,non,,
864691135105044301,exc,,L23,[128544 150688  24858],non,non,,
864691135105045581,exc,,L4,[199648 173104  25986],non,non,,
864691135105047373,exc,,L23,[249872 120400  21403],non,non,,
864691135105048909,exc,,L23,[208816 127360  18939],non,non,,
864691135105052749,inh,,L23,[265760 143856  17914],non,non,,
864691135105076045,exc,,L4,[174864 174640  26646],non,non,,
864691135105116237,exc,,L23,[150512 141712  20045],non,non,,
864691135105116493,exc,,L23,[219408 143328  22538],non,non,,
864691135105206349,exc,,L23,[172352 135792  22740],non,non,,
864691135105245773,exc,,L23,[166832 150352  22887],non,non,,
864691135105280333,exc,,L4,[163056 166304  23958],non,non,,
864691135113136281,exc,,L4,[161936 161792  22140],non,non,,
864691135113154201,exc,,L4,[ 93120 165808  18734],non,non,,
864691135113154969,exc,,L4,[226656 152688  26083],non,non,,
864691135113189017,exc,,L4,[ 91280 162768  17016],non,non,,
864691135113199513,exc,,L23,[239328 143712  22684],non,non,,
864691135113503385,exc,,L4,[267472 149536  15134],non,non,,
864691135113531801,exc,,L4,[107216 173920  17016],non,non,,
864691135113581721,exc,,L23,[127936 115344  20616],non,non,,
864691135113713305,exc,,L4,[223232 154688  21762],non,non,,
864691135113715353,exc,,L23,[134704 135584  24000],non,non,,
864691135113884825,exc,,L4,[196160 154256  20143],non,non,,
864691135113897369,exc,,L23,[253856 132304  15721],non,non,,
864691135113914521,exc,,L4,[183168 166656  19544],non,non,,
864691135113915801,exc,,L4,[ 86592 180976  19781],non,non,,
864691135113926809,exc,,L23,[129440 128768  21182],non,non,,
864691135113928857,exc,,L23,[112704 121120  19825],non,non,,
864691135113930905,exc,,L23,[158752 153360  18712],non,non,,
864691135113956249,exc,,L23,[217072 140928  19852],non,non,,
864691135113981593,exc,,L23,[195232 113184  20007],non,non,,
864691135113991321,exc,,L23,[187040 109088  17208],non,non,,
864691135114006169,exc,,L23,[268480 115696  17041],non,non,,
864691135114018457,exc,,L23,[254256 145472  15829],non,non,,
864691135114032025,exc,,L23,[131088 159024  19337],non,non,,
864691135114037657,exc,,L23,[ 99952 134336  16643],non,non,,
864691135114041241,exc,,L23,[244320 127744  26352],non,non,,
864691135114043289,exc,,L23,[148960 112480  22886],non,non,,
864691135114047385,exc,,L23,[168688 117376  24913],non,non,,
864691135114049689,exc,,L23,[189984 109504  16384],non,non,,
864691135114060185,exc,,L4,[118896 165968  24022],non,non,,
864691135114068377,inh,,L23,[227984 147424  17919],non,non,,
864691135114073497,exc,,L23,[180800 129360  25261],non,non,,
864691135114074009,exc,,L23,[ 89280 137520  18210],non,non,,
864691135114079385,exc,,L23,[217504 132800  16190],non,non,,
864691135114084761,exc,,L23,[262784 127392  15946],non,non,,
864691135114089369,exc,,L23,[181504 113104  17339],non,non,,
864691135114096793,exc,,L4,[118752 165168  22098],non,non,,
864691135114097561,exc,,L4,[251280 152512  21265],non,non,,
864691135114101401,exc,,L23,[194512 119728  16770],non,non,,
864691135114106777,exc,,L23,[220496 128336  16749],non,non,,
864691135114113433,exc,,L4,[231408 158896  18127],non,non,,
864691135114118809,exc,,L23,[119440 123776  15561],non,non,,
864691135114143385,exc,,L23,[205088 108256  21475],non,non,,
864691135114149529,exc,,L23,[210656 127056  15431],non,non,,
864691135114153113,exc,,L4,[198192 169008  16668],non,non,,
864691135114153881,exc,,L23,[125552 122768  15210],non,non,,
864691135114154905,exc,,L4,[257744 165504  16339],non,non,,
864691135114155161,exc,,L4,[235584 170704  18822],non,non,,
864691135114156953,exc,,L23,[125248 153456  26032],non,non,,
864691135114157209,exc,,L23,[221712 116368  15299],non,non,,
864691135114157721,exc,,L4,[195280 169296  23547],non,non,,
864691135114159257,exc,,L23,[121872 145792  23747],non,non,,
864691135114160025,exc,,L4,[258592 154640  23295],non,non,,
864691135114163353,exc,,L23,[269088 121104  19989],non,non,,
864691135114170265,exc,,L23,[117680 130464  18708],non,non,,
864691135114173849,exc,,L4,[257360 158000  17738],non,non,,
864691135114177433,exc,,L23,[246176 132000  24061],non,non,,
864691135114203545,exc,,L23,[188944 119984  21398],clean,clean,,
864691135114208409,exc,,L23,[251040 144896  18522],non,non,,
864691135114256793,exc,,L23,[153536 121536  18950],non,non,,
864691135117807325,exc,,L23,[247088 141120  17227],non,non,,
864691135117831645,inh,,L23,[106928 128448  25097],non,non,,
864691135118023901,inh,,L23,[158800 134032  25421],non,non,,
864691135118306525,exc,,L23,[202768 131536  18597],non,non,,
864691135118351837,exc,,L4,[196000 164832  16831],non,non,,
864691135118443997,exc,,L4,[128336 177104  19980],non,non,,
864691135118447837,exc,,L23,[199088 136688  19482],non,non,,
864691135118457053,exc,,L4,[111856 170320  18265],non,non,,
864691135118470109,exc,,L4,[180992 171728  26597],non,non,,
864691135118472157,exc,,L23,[ 90224 148032  16990],non,non,,
864691135118473693,exc,,L23,[119584 144128  15962],non,non,,
864691135118489565,exc,,L23,[162240 155728  17923],non,non,,
864691135118489821,exc,,L23,[ 86720 139280  16618],non,non,,
864691135118502877,exc,,L23,[174208 136032  16834],non,non,,
864691135118506461,exc,,L23,[119600 138704  19091],non,non,,
864691135118513885,exc,,L23,[271920 102640  17587],non,non,,
864691135118519005,exc,,L4,[161440 160192  16650],non,non,,
864691135118531037,exc,,L23,[259392 124896  15184],non,non,,
864691135118532317,exc,,L23,[236688 111360  15685],non,non,,
864691135118534621,exc,,L23,[121232 129968  17450],non,non,,
864691135118540765,exc,,L23,[135152 114608  18593],non,non,,
864691135118571741,exc,,L4,[253216 166384  22792],non,non,,
864691135118587869,exc,,L23,[122464 156896  19636],non,non,,
864691135118592733,exc,,L23,[119104 117104  23110],non,non,,
864691135118614493,exc,,L23,[187024 139280  17134],non,non,,
864691135118639325,exc,,L4,[215968 173008  20279],non,non,,
864691135118640093,exc,,L23,[175520 145216  19415],non,non,,
864691135118640861,exc,,L4,[253232 153312  25303],non,non,,
864691135118645469,exc,,L23,[ 95120 117920  21624],non,non,,
864691135118646237,inh,,L23,[248096 144704  17717],non,non,,
864691135118651101,exc,,L4,[204144 156736  25284],non,non,,
864691135118663389,exc,,L4,[238624 158048  21785],non,non,,
864691135118669277,exc,,L4,[175136 172160  18669],non,non,,
